"","Row.names","log2FoldChange","padj","up","down","Day_Trmt"
"224","PGEN_.00g169480",5.16499148449754,0.00159428610241641,TRUE,FALSE,"Day14_Primary_AvM"
"225","PGEN_.00g149120",5.3082644714019,0.00518441120518372,TRUE,FALSE,"Day14_Primary_AvM"
"226","PGEN_.00g272710",4.79089021687196,0.000550952640687836,TRUE,FALSE,"Day14_Primary_AvM"
"227","PGEN_.00g293610",5.40715974591615,0.000550952640687836,TRUE,FALSE,"Day14_Primary_AvM"
"228","PGEN_.00g116950",-0.947844817759798,0.0471408535436037,FALSE,FALSE,"Day14_Primary_AvM"
"229","PGEN_.00g116140",4.406339010654,0.0062108646585653,TRUE,FALSE,"Day14_Primary_AvM"
"230","PGEN_.00g233800",2.38357009385983,0.0098079650665093,TRUE,FALSE,"Day14_Primary_AvM"
"231","PGEN_.00g305460",8.45175301297724,9.1619775942697e-05,TRUE,FALSE,"Day14_Primary_AvM"
"232","PGEN_.00g274080",3.30037999456242,0.0244196134602492,TRUE,FALSE,"Day14_Primary_AvM"
"233","PGEN_.00g114200",5.12232575087075,0.00182757607632256,TRUE,FALSE,"Day14_Primary_AvM"
"234","PGEN_.00g053400",1.72699447851936,0.0307105684711929,TRUE,FALSE,"Day14_Primary_AvM"
"235","PGEN_.00g344990",6.86394596622715,0.00118432038932342,TRUE,FALSE,"Day14_Primary_AvM"
"236","PGEN_.00g122020",4.49184274626048,0.0118799771657029,TRUE,FALSE,"Day14_Primary_AvM"
"237","PGEN_.00g208950",4.69092463879537,0.00197424533713579,TRUE,FALSE,"Day14_Primary_AvM"
"238","PGEN_.00g245880",-0.968442253138622,0.00954833686202992,FALSE,FALSE,"Day14_Primary_AvM"
"239","PGEN_.00g052650",5.13647279011055,0.000550952640687836,TRUE,FALSE,"Day14_Primary_AvM"
"240","PGEN_.00g312070",6.84623307560697,0.00433939001427496,TRUE,FALSE,"Day14_Primary_AvM"
"241","PGEN_.00g289900",4.269044126899,0.0153331630385115,TRUE,FALSE,"Day14_Primary_AvM"
"242","PGEN_.00g235110",-3.92104669070058,0.00459879247383606,FALSE,TRUE,"Day14_Primary_AvM"
"243","PGEN_.00g342060",4.57976086645394,0.00754468939670418,TRUE,FALSE,"Day14_Primary_AvM"
"244","PGEN_.00g313060",2.56505398201004,0.0406727666173582,TRUE,FALSE,"Day14_Primary_AvM"
"245","PGEN_.00g062920",1.55928821904026,0.0136262087925476,TRUE,FALSE,"Day14_Primary_AvM"
"246","PGEN_.00g260350",3.89256985589418,0.0211654619741451,TRUE,FALSE,"Day14_Primary_AvM"
"247","PGEN_.00g142010",5.76930090736083,0.00833829507690419,TRUE,FALSE,"Day14_Primary_AvM"
"248","PGEN_.00g115060",1.50921233598546,0.0493399975394695,TRUE,FALSE,"Day14_Primary_AvM"
"249","PGEN_.00g205150",4.34882510723272,0.0307105684711929,TRUE,FALSE,"Day14_Primary_AvM"
