"","SG117","SG137","SG38","SG97","SG88","SG87","SG98","SG37"
"PGEN_.00g249890",35,12,24,29,26,23,25,22
"PGEN_.00g034000",5,3,1,1,1,0,5,3
"PGEN_.00g014130",9,4,2,8,10,8,2,1
"PGEN_.00g328660",18,10,10,17,15,13,14,18
"PGEN_.00g060020",0,0,0,0,0,0,0,0
"PGEN_.00g231950",7,3,4,7,4,9,9,6
"PGEN_.00g040570",0,0,0,0,0,0,0,0
"PGEN_.00g260290",0,0,0,0,0,2,1,0
"PGEN_.00g194410",0,0,0,0,0,0,0,0
"PGEN_.00g159070",0,0,0,0,0,0,0,0
"PGEN_.00g329390",0,0,0,0,0,0,0,0
"PGEN_.00g117180",12,0,0,5,1,2,11,2
"PGEN_.00g338030",2,0,0,0,0,0,0,0
"PGEN_.00g209450",8,1,3,9,5,9,7,10
"PGEN_.00g174760",0,3,0,2,5,0,0,0
"PGEN_.00g249760",6,0,0,0,0,2,3,0
"PGEN_.00g282160",7,18,14,15,13,19,19,27
"PGEN_.00g276100",0,3,1,2,4,0,1,0
"PGEN_.00g302150",0,0,0,0,0,0,0,0
"PGEN_.00g188690",6,13,8,6,3,6,5,12
"PGEN_.00g242400",2,0,0,0,0,0,0,0
"PGEN_.00g277270",15,11,10,14,17,29,22,16
"PGEN_.00g011410",1,0,0,0,0,0,0,0
"PGEN_.00g071340",12,8,0,3,4,0,6,4
"PGEN_.00g303200",4,5,3,0,0,0,0,4
"PGEN_.00g296980",10,1,1,7,7,5,17,6
"PGEN_.00g194830",0,0,0,0,0,3,0,0
"PGEN_.00g271820",31,11,21,25,20,40,22,39
"PGEN_.00g055440",0,0,5,0,5,2,2,2
"PGEN_.00g298130",0,0,0,0,0,0,0,0
"PGEN_.00g161690",0,0,0,0,0,0,0,0
"PGEN_.00g148360",41,55,21,53,58,36,40,46
"PGEN_.00g240580",11,6,2,0,2,6,8,0
"PGEN_.00g062110",34,23,15,18,24,14,20,33
"PGEN_.00g162520",14,12,8,18,20,18,21,29
"PGEN_.00g091360",0,0,1,0,0,1,0,0
"PGEN_.00g168640",3,2,1,4,1,3,3,1
"PGEN_.00g069120",38,27,10,18,39,15,24,21
"PGEN_.00g163690",0,0,0,0,0,0,0,0
"PGEN_.00g155170",34,6,12,13,10,17,10,12
"PGEN_.00g322700",1,1,0,1,0,0,2,4
"PGEN_.00g326880",97,37,29,31,24,40,52,39
"PGEN_.00g329530",1,3,0,3,0,2,0,0
"PGEN_.00g248380",0,0,0,0,1,0,0,0
"PGEN_.00g112970",144,0,17,54,21,0,40,3
"PGEN_.00g242980",14,8,16,25,29,28,17,27
"PGEN_.00g192710",14,14,14,34,28,20,20,25
"PGEN_.00g240630",0,0,0,0,0,0,0,0
"PGEN_.00g085930",17,31,21,46,28,53,58,61
"PGEN_.00g240210",2,1,1,1,0,0,3,3
"PGEN_.00g208320",11,14,0,9,7,5,20,7
"PGEN_.00g023840",0,2,2,0,3,6,0,0
"PGEN_.00g024810",52,125,54,105,65,146,49,111
"PGEN_.00g145620",10,7,12,5,16,28,16,14
"PGEN_.00g048010",10,1,0,0,2,0,0,0
"PGEN_.00g163340",4155,2756,2547,2543,2591,3130,2778,2464
"PGEN_.00g092180",0,0,0,0,2,2,0,0
"PGEN_.00g202540",1,0,3,0,0,4,0,0
"PGEN_.00g336130",2,1,1,0,0,5,3,0
"PGEN_.00g122360",0,0,2,0,4,7,9,3
"PGEN_.00g051920",4,0,0,2,0,6,0,0
"PGEN_.00g143950",0,0,0,0,0,0,0,0
"PGEN_.00g242670",155,97,117,88,90,130,154,120
"PGEN_.00g206430",12,6,2,7,8,9,13,7
"PGEN_.00g148940",0,0,5,12,6,14,5,4
"PGEN_.00g158030",18,28,7,48,14,6,25,35
"PGEN_.00g327280",54,23,16,34,36,45,42,46
"PGEN_.00g056930",1,0,0,0,0,0,1,0
"PGEN_.00g052690",2,5,0,4,3,3,6,3
"PGEN_.00g299260",0,0,0,0,0,0,0,0
"PGEN_.00g247000",4,9,5,15,3,4,4,4
"PGEN_.00g190410",166,125,129,167,112,134,188,163
"PGEN_.00g091980",20,10,12,2,15,22,5,11
"PGEN_.00g149010",0,0,0,0,0,0,0,0
"PGEN_.00g197290",10,2,4,4,0,2,4,0
"PGEN_.00g288150",0,0,0,0,0,0,0,0
"PGEN_.00g285300",27,15,5,15,6,20,20,19
"PGEN_.00g324950",0,0,0,0,0,0,1,2
"PGEN_.00g248960",2,0,0,0,0,0,0,0
"PGEN_.00g274990",0,0,0,0,0,0,0,0
"PGEN_.00g278230",6,5,1,3,3,4,6,5
"PGEN_.00g169990",31,20,23,13,6,11,25,17
"PGEN_.00g068650",0,0,0,0,0,0,0,0
"PGEN_.00g269190",11,13,9,17,13,12,20,15
"PGEN_.00g293710",0,0,0,0,0,0,0,0
"PGEN_.00g156930",1,2,0,3,2,0,5,0
"PGEN_.00g323070",0,0,0,0,0,0,0,0
"PGEN_.00g327750",3,0,0,0,0,0,2,0
"PGEN_.00g236500",0,0,0,0,0,2,0,0
"PGEN_.00g119940",14,4,4,10,7,6,10,5
"PGEN_.00g079230",0,0,0,0,0,0,0,0
"PGEN_.00g115610",0,0,0,0,0,0,0,0
"PGEN_.00g103930",0,2,0,3,2,0,0,0
"PGEN_.00g054030",0,0,0,0,0,0,0,0
"PGEN_.00g324480",0,0,0,0,0,0,0,0
"PGEN_.00g145340",56,23,17,41,45,45,32,28
"PGEN_.00g118090",0,0,0,0,0,0,0,0
"PGEN_.00g111720",297,696,438,621,608,586,480,720
"PGEN_.00g154620",0,0,0,0,0,0,0,0
"PGEN_.00g068380",2,0,0,0,2,0,0,2
"PGEN_.00g093270",4,9,0,6,4,6,3,7
"PGEN_.00g205010",6,0,0,3,5,0,4,5
"PGEN_.00g089120",0,0,0,0,0,0,0,0
"PGEN_.00g086350",2,0,0,0,0,0,0,0
"PGEN_.00g153810",61,29,41,58,65,49,49,64
"PGEN_.00g188150",0,0,0,0,0,0,0,0
"PGEN_.00g281530",0,0,0,0,0,0,0,0
"PGEN_.00g182550",0,0,0,0,0,1,0,0
"PGEN_.00g025030",63,321,72,338,182,417,197,226
"PGEN_.00g197870",0,0,0,0,0,0,0,0
"PGEN_.00g058750",66,66,35,40,74,65,86,70
"PGEN_.00g246350",2,2,1,1,1,3,0,1
"PGEN_.00g193140",4,4,0,3,3,1,0,2
"PGEN_.00g140600",0,0,0,0,0,0,0,0
"PGEN_.00g259460",0,0,0,0,0,0,0,0
"PGEN_.00g059800",0,0,4,0,0,0,0,0
"PGEN_.00g185780",0,2,0,0,0,0,2,0
"PGEN_.00g253340",0,0,0,0,0,0,0,0
"PGEN_.00g226120",6,5,5,3,17,9,2,7
"PGEN_.00g142690",0,1,0,7,9,5,13,1
"PGEN_.00g096980",9,8,5,11,10,20,8,9
"PGEN_.00g247910",24,11,11,13,9,5,15,12
"PGEN_.00g279540",0,0,0,0,0,0,0,0
"PGEN_.00g282940",0,2,1,4,0,3,0,4
"PGEN_.00g324220",3,0,0,0,0,0,6,2
"PGEN_.00g245560",0,0,0,0,0,0,0,0
"PGEN_.00g296200",2,2,0,2,4,2,2,2
"PGEN_.00g012490",2,6,5,9,3,8,0,3
"PGEN_.00g072060",3,2,0,0,2,0,2,0
"PGEN_.00g300160",0,0,0,0,0,0,0,0
"PGEN_.00g278320",0,0,0,2,0,0,0,0
"PGEN_.00g153050",0,0,0,0,0,0,0,0
"PGEN_.00g241510",0,0,0,0,0,0,0,0
"PGEN_.00g245970",0,0,0,0,0,0,0,0
"PGEN_.00g013720",12,1,1,0,2,1,4,4
"PGEN_.00g305530",0,0,0,0,0,1,0,0
"PGEN_.00g101790",0,0,0,0,0,0,0,0
"PGEN_.00g020120",7,16,5,9,13,10,10,3
"PGEN_.00g079900",94,79,75,126,93,186,84,109
"PGEN_.00g139090",104,124,86,112,123,203,172,153
"PGEN_.00g099530",0,0,0,0,0,0,0,0
"PGEN_.00g268710",5,17,2,10,7,11,15,6
"PGEN_.00g028450",41,44,33,68,54,102,52,73
"PGEN_.00g156660",41,2,44,23,87,13,20,13
"PGEN_.00g183200",153,296,181,318,274,304,229,308
"PGEN_.00g301030",4,3,1,4,4,8,6,9
"PGEN_.00g030260",7,2,0,0,0,1,6,0
"PGEN_.00g064400",0,0,0,2,4,10,0,4
"PGEN_.00g100770",0,0,0,0,0,0,0,0
"PGEN_.00g255970",7,6,7,14,17,14,11,15
"PGEN_.00g077500",0,0,0,0,0,0,0,0
"PGEN_.00g073080",8,6,8,11,9,15,23,11
"PGEN_.00g067170",85,64,120,156,229,273,133,93
"PGEN_.00g345620",29,12,37,40,31,91,44,36
"PGEN_.00g101420",6,0,3,0,5,0,6,0
"PGEN_.00g320830",2,0,4,0,0,2,0,0
"PGEN_.00g249070",0,0,2,5,1,2,8,1
"PGEN_.00g102680",9,4,4,5,4,6,0,0
"PGEN_.00g289740",43,55,17,48,41,76,65,76
"PGEN_.00g254370",3,0,0,4,0,0,9,0
"PGEN_.00g088740",5,0,0,0,1,0,2,3
"PGEN_.00g184660",4,6,5,17,7,5,3,5
"PGEN_.00g270690",4460,2760,2972,3962,3392,3291,3471,3597
"PGEN_.00g113610",5,7,5,5,5,4,6,7
"PGEN_.00g060230",2,0,0,0,0,0,0,2
"PGEN_.00g200990",72,26,19,52,30,39,32,41
"PGEN_.00g245870",17,13,16,17,21,36,17,20
"PGEN_.00g090110",4,1,0,0,0,2,2,0
"PGEN_.00g250610",0,0,0,0,0,0,0,0
"PGEN_.00g020780",0,1,0,0,0,0,0,0
"PGEN_.00g291890",0,0,0,0,0,0,0,0
"PGEN_.00g139630",11,29,22,29,18,16,16,7
"PGEN_.00g036950",0,0,0,0,0,0,0,0
"PGEN_.00g156080",2,0,0,0,1,2,4,0
"PGEN_.00g023470",0,0,0,0,0,0,0,0
"PGEN_.00g072930",3,2,1,4,2,5,3,3
"PGEN_.00g103480",0,0,0,2,0,0,0,0
"PGEN_.00g138320",0,0,0,0,1,1,1,0
"PGEN_.00g255390",0,0,0,0,0,0,0,0
"PGEN_.00g348780",0,0,0,0,0,0,0,0
"PGEN_.00g313920",140,130,152,156,216,340,150,147
"PGEN_.00g275310",16,6,8,18,11,23,15,12
"PGEN_.00g020870",12,5,2,17,3,13,11,2
"PGEN_.00g144230",0,0,0,0,0,0,0,0
"PGEN_.00g136300",0,0,1,0,0,0,2,0
"PGEN_.00g179440",0,0,0,0,0,0,0,0
"PGEN_.00g276660",0,0,0,0,0,0,0,0
"PGEN_.00g070570",10,8,6,17,10,5,5,10
"PGEN_.00g180050",0,2,0,0,0,0,0,0
"PGEN_.00g023780",0,0,0,4,0,0,0,0
"PGEN_.00g214480",6,12,7,13,10,17,3,10
"PGEN_.00g210900",11,1,7,7,9,2,7,2
"PGEN_.00g294110",10,4,4,6,7,4,4,8
"PGEN_.00g103150",0,2,5,3,0,9,3,1
"PGEN_.00g255020",42,19,31,48,64,67,32,30
"PGEN_.00g273760",0,0,0,2,0,0,0,0
"PGEN_.00g324890",0,0,0,0,0,0,0,0
"PGEN_.00g098720",0,0,0,0,0,0,0,0
"PGEN_.00g271120",0,1,0,0,0,0,0,0
"PGEN_.00g211050",31,36,37,47,33,51,32,50
"PGEN_.00g112560",0,0,0,0,0,0,0,0
"PGEN_.00g031600",0,2,0,0,0,1,3,4
"PGEN_.00g289360",1513,3310,1465,1304,1125,867,1048,1560
"PGEN_.00g285660",0,0,2,0,0,0,0,0
"PGEN_.00g212880",2,2,2,2,2,2,2,2
"PGEN_.00g036370",2,0,0,0,0,0,0,0
"PGEN_.00g096610",5,6,0,2,2,0,4,3
"PGEN_.00g091640",9,2,8,4,2,3,8,3
"PGEN_.00g203080",18,7,16,6,4,10,4,7
"PGEN_.00g214730",11,5,3,4,0,3,11,1
"PGEN_.00g133770",0,0,0,0,0,0,0,0
"PGEN_.00g137850",28,26,36,22,40,51,30,34
"PGEN_.00g177720",8,5,1,1,0,8,5,1
"PGEN_.00g185200",18,0,0,6,2,3,15,4
"PGEN_.00g022780",0,0,0,0,0,0,0,0
"PGEN_.00g215280",0,0,0,0,0,1,0,0
"PGEN_.00g089910",7,2,0,6,0,5,4,5
"PGEN_.00g043240",31,17,16,38,30,20,30,21
"PGEN_.00g189950",0,0,2,3,2,0,2,4
"PGEN_.00g209150",80,52,35,73,49,64,87,71
"PGEN_.00g229200",2,0,1,1,0,0,2,3
"PGEN_.00g212770",0,0,0,0,0,0,0,0
"PGEN_.00g182960",21,19,7,11,9,5,17,20
"PGEN_.00g203330",0,0,0,0,0,0,0,0
"PGEN_.00g223320",4,1,1,2,3,3,3,4
"PGEN_.00g278790",6,0,0,0,0,0,0,0
"PGEN_.00g003190",30,21,14,28,10,38,30,19
"PGEN_.00g104680",5,0,0,0,0,0,0,0
"PGEN_.00g311380",2,2,2,0,0,2,0,2
"PGEN_.00g315800",0,0,0,0,1,0,0,3
"PGEN_.00g180460",0,0,3,7,2,2,0,0
"PGEN_.00g325600",2,2,2,0,6,2,2,2
"PGEN_.00g071620",0,2,0,3,0,2,0,0
"PGEN_.00g278970",0,0,0,0,0,0,0,0
"PGEN_.00g022430",0,0,0,0,0,2,0,0
"PGEN_.00g002820",0,0,0,0,0,0,0,0
"PGEN_.00g283010",10,0,3,2,3,4,2,4
"PGEN_.00g074050",0,0,0,0,0,0,0,0
"PGEN_.00g148000",4,0,0,0,0,2,0,0
"PGEN_.00g107480",0,0,0,0,3,0,0,0
"PGEN_.00g068250",0,0,0,0,0,0,0,0
"PGEN_.00g269670",0,0,0,0,0,0,0,0
"PGEN_.00g003440",52,20,24,38,42,39,55,32
"PGEN_.00g165060",0,0,0,0,0,0,0,0
"PGEN_.00g008410",0,0,3,0,3,4,0,0
"PGEN_.00g311650",0,2,2,0,0,0,0,3
"PGEN_.00g097560",0,0,0,0,0,0,0,0
"PGEN_.00g067270",69,52,44,33,56,51,53,40
"PGEN_.00g295790",0,0,0,0,2,3,2,0
"PGEN_.00g109300",4,2,2,3,0,9,3,10
"PGEN_.00g136720",0,0,0,0,0,2,0,1
"PGEN_.00g078620",12,7,8,12,10,10,13,9
"PGEN_.00g262960",0,0,0,0,0,0,0,0
"PGEN_.00g089250",0,0,0,0,0,0,0,0
"PGEN_.00g176090",0,5,0,0,0,0,0,0
"PGEN_.00g172770",0,0,0,0,0,0,0,0
"PGEN_.00g204730",0,6,0,1,5,3,0,0
"PGEN_.00g075010",0,0,0,0,0,0,0,0
"PGEN_.00g261430",6,0,0,0,1,0,6,0
"PGEN_.00g330300",4,5,6,5,9,4,3,9
"PGEN_.00g327010",0,0,0,0,0,2,0,0
"PGEN_.00g120070",0,0,0,0,0,0,0,0
"PGEN_.00g218590",24,15,19,38,23,25,34,11
"PGEN_.00g276700",0,0,0,0,0,0,0,0
"PGEN_.00g128240",6,4,2,5,2,2,7,3
"PGEN_.00g134760",0,0,0,0,0,0,0,0
"PGEN_.00g178520",0,0,0,0,0,0,0,0
"PGEN_.00g202060",2,0,0,0,0,0,0,0
"PGEN_.00g170730",2,9,6,12,14,11,22,3
"PGEN_.00g216250",6,4,2,12,0,19,7,17
"PGEN_.00g037770",9,15,16,7,13,10,7,7
"PGEN_.00g029260",6,5,0,2,4,1,9,5
"PGEN_.00g175010",0,0,0,0,0,0,0,0
"PGEN_.00g199460",4,9,3,1,1,6,2,2
"PGEN_.00g195120",47,56,47,49,51,62,53,52
"PGEN_.00g181330",0,0,0,0,0,0,0,0
"PGEN_.00g178290",0,0,0,0,0,0,0,0
"PGEN_.00g035730",0,0,0,0,0,0,0,0
"PGEN_.00g227310",0,0,0,2,0,2,0,0
"PGEN_.00g002310",13,6,9,20,6,16,12,13
"PGEN_.00g006670",3,5,5,6,3,4,0,8
"PGEN_.00g310520",28,6,13,15,20,25,36,12
"PGEN_.00g314860",0,0,0,0,0,0,0,0
"PGEN_.00g224950",0,0,0,0,0,0,0,0
"PGEN_.00g046360",19,11,14,24,13,24,19,14
"PGEN_.00g204810",0,2,0,0,2,6,4,4
"PGEN_.00g292220",13,6,5,8,6,3,12,3
"PGEN_.00g079570",0,0,0,0,0,0,0,2
"PGEN_.00g018350",0,0,0,0,0,0,0,0
"PGEN_.00g072540",33,6,7,3,0,10,5,5
"PGEN_.00g333650",6,9,3,0,4,0,0,2
"PGEN_.00g125240",0,0,0,0,0,0,0,0
"PGEN_.00g170190",0,0,0,0,0,0,0,0
"PGEN_.00g219640",0,0,0,0,0,0,0,0
"PGEN_.00g129590",9,0,5,2,6,2,0,0
"PGEN_.00g064730",15,10,15,14,17,17,12,19
"PGEN_.00g005090",0,0,0,0,0,0,0,0
"PGEN_.00g126910",7,0,0,3,2,6,0,2
"PGEN_.00g284200",64,31,13,55,62,86,53,53
"PGEN_.00g213020",0,0,0,0,0,0,0,0
"PGEN_.00g038740",0,0,0,0,0,0,0,0
"PGEN_.00g033290",4,8,4,5,7,8,8,6
"PGEN_.00g339300",355,533,288,323,430,437,376,371
"PGEN_.00g164950",3,2,0,5,0,0,0,0
"PGEN_.00g210590",0,3,2,0,0,0,0,0
"PGEN_.00g035190",5,9,8,21,40,54,10,16
"PGEN_.00g260470",15,10,9,27,19,27,38,21
"PGEN_.00g064360",0,0,0,0,0,0,0,0
"PGEN_.00g344230",123,135,95,175,118,182,131,159
"PGEN_.00g121030",0,0,0,0,0,0,0,0
"PGEN_.00g125790",9,5,7,10,7,9,14,10
"PGEN_.00g194650",0,0,0,0,0,0,0,0
"PGEN_.00g046980",0,0,0,0,0,0,0,0
"PGEN_.00g129620",0,0,0,0,0,0,0,0
"PGEN_.00g221410",0,0,0,0,0,0,0,0
"PGEN_.00g141550",0,0,0,0,0,0,0,0
"PGEN_.00g005320",0,0,0,0,0,0,0,0
"PGEN_.00g217610",0,0,0,0,0,0,0,0
"PGEN_.00g249560",25,6,18,18,9,13,23,15
"PGEN_.00g010120",37,35,32,34,45,54,47,49
"PGEN_.00g061620",0,0,0,0,0,0,0,0
"PGEN_.00g302310",17,8,10,10,10,19,20,16
"PGEN_.00g210040",20,14,16,11,8,11,14,12
"PGEN_.00g011650",2,7,1,2,14,10,5,7
"PGEN_.00g015570",3,0,0,0,0,0,0,0
"PGEN_.00g137440",0,0,0,0,0,0,0,0
"PGEN_.00g040000",0,0,0,0,0,0,0,0
"PGEN_.00g194380",2,0,0,0,2,0,0,0
"PGEN_.00g019400",39,16,19,30,20,37,40,25
"PGEN_.00g242690",2,0,0,0,1,4,6,0
"PGEN_.00g267290",3,6,0,0,1,2,0,0
"PGEN_.00g000310",3,2,0,0,3,4,1,1
"PGEN_.00g316160",0,0,0,0,0,0,0,0
"PGEN_.00g045180",9,0,2,0,0,2,2,2
"PGEN_.00g256350",0,0,0,0,0,0,0,0
"PGEN_.00g186630",12,0,3,0,4,0,1,3
"PGEN_.00g044270",0,0,0,0,0,0,0,0
"PGEN_.00g303590",355,208,203,347,305,410,346,282
"PGEN_.00g001950",2,0,3,2,2,0,0,2
"PGEN_.00g143340",6,8,3,6,5,10,5,6
"PGEN_.00g267120",0,0,0,0,0,0,0,0
"PGEN_.00g332210",29,35,7,34,19,25,12,27
"PGEN_.00g345540",0,0,19,9,14,15,5,7
"PGEN_.00g126260",1994,1214,1189,1168,1314,1666,1193,1462
"PGEN_.00g080570",0,0,0,0,0,0,2,0
"PGEN_.00g316290",0,0,0,0,0,0,0,0
"PGEN_.00g041970",12,0,2,1,2,3,13,1
"PGEN_.00g116070",16,8,9,11,11,17,15,6
"PGEN_.00g218270",0,0,0,0,0,0,0,0
"PGEN_.00g127790",1,0,0,0,0,0,0,0
"PGEN_.00g116560",0,0,0,0,0,0,0,0
"PGEN_.00g217240",22,10,5,8,5,8,12,5
"PGEN_.00g122560",16,5,9,5,7,3,7,8
"PGEN_.00g114500",0,0,0,0,0,0,0,0
"PGEN_.00g242470",6,2,1,4,2,5,3,7
"PGEN_.00g211310",0,0,0,0,0,0,0,0
"PGEN_.00g119250",208,149,75,143,181,145,89,142
"PGEN_.00g016000",10,8,6,12,10,9,17,15
"PGEN_.00g308610",1,0,0,0,0,0,0,0
"PGEN_.00g262510",11,29,24,9,14,23,12,15
"PGEN_.00g049550",13,19,11,31,17,17,35,24
"PGEN_.00g166080",122,59,71,47,66,121,78,79
"PGEN_.00g203120",0,0,0,0,0,0,0,0
"PGEN_.00g045200",0,6,0,2,4,4,3,0
"PGEN_.00g198400",36,29,19,22,24,35,23,20
"PGEN_.00g222440",0,0,0,0,0,0,0,0
"PGEN_.00g238620",0,0,0,0,0,0,0,0
"PGEN_.00g011380",0,0,0,0,0,0,0,0
"PGEN_.00g055930",0,0,0,0,0,0,0,0
"PGEN_.00g145930",0,0,3,0,0,0,1,2
"PGEN_.00g232480",0,0,0,0,0,0,0,0
"PGEN_.00g235450",1,0,0,0,3,4,1,2
"PGEN_.00g278030",0,0,0,0,0,0,0,0
"PGEN_.00g043720",12,5,11,11,18,21,14,17
"PGEN_.00g304060",0,0,0,0,0,0,0,0
"PGEN_.00g224130",0,1,0,0,0,0,0,1
"PGEN_.00g151680",2,0,0,4,0,2,2,3
"PGEN_.00g319820",4,0,0,0,0,0,1,0
"PGEN_.00g316830",0,0,0,0,0,0,0,0
"PGEN_.00g018430",0,0,0,0,0,0,0,0
"PGEN_.00g127130",12,3,2,4,2,9,6,0
"PGEN_.00g174040",0,0,0,0,0,0,0,0
"PGEN_.00g003830",2,0,2,3,0,0,0,8
"PGEN_.00g273770",2,0,0,0,0,1,0,1
"PGEN_.00g207370",0,0,0,0,0,0,0,0
"PGEN_.00g163100",0,2,0,0,0,2,0,0
"PGEN_.00g274200",1260,1038,963,1462,1438,1905,1345,1627
"PGEN_.00g278780",0,0,0,0,0,0,0,0
"PGEN_.00g314470",68,86,32,69,70,62,94,78
"PGEN_.00g044150",0,0,0,0,0,0,0,0
"PGEN_.00g093070",13,6,6,10,12,2,3,4
"PGEN_.00g117850",10,0,1,2,6,4,3,2
"PGEN_.00g254590",0,0,0,0,0,0,0,0
"PGEN_.00g166620",0,0,0,0,0,0,0,2
"PGEN_.00g174480",1,2,2,2,2,4,1,2
"PGEN_.00g234500",0,0,0,0,0,0,0,0
"PGEN_.00g336440",71,37,18,20,32,22,56,27
"PGEN_.00g349310",0,3,0,0,7,0,0,0
"PGEN_.00g160660",0,0,1,0,0,0,2,0
"PGEN_.00g177440",14,16,17,28,43,57,22,12
"PGEN_.00g245700",2,0,0,4,2,0,0,0
"PGEN_.00g086620",0,0,0,0,0,0,0,0
"PGEN_.00g279780",0,0,0,7,2,3,4,0
"PGEN_.00g049540",83,32,23,38,42,55,35,35
"PGEN_.00g115750",0,0,0,0,0,0,0,0
"PGEN_.00g055350",3,2,5,0,0,0,3,3
"PGEN_.00g309250",1,0,0,0,0,1,1,0
"PGEN_.00g231360",9,2,2,2,0,1,0,0
"PGEN_.00g330840",0,0,0,0,0,0,0,0
"PGEN_.00g341670",0,0,0,0,0,1,0,2
"PGEN_.00g021250",4,2,0,2,0,0,2,0
"PGEN_.00g296040",0,0,0,0,0,0,0,0
"PGEN_.00g239170",1,0,0,0,0,2,1,1
"PGEN_.00g012650",15,9,10,19,17,22,11,9
"PGEN_.00g019380",89,62,84,88,110,201,140,150
"PGEN_.00g300760",12,8,5,7,4,10,5,7
"PGEN_.00g146650",0,0,0,0,0,0,0,0
"PGEN_.00g335360",7,4,4,15,9,5,9,6
"PGEN_.00g013520",4,0,0,0,1,0,3,0
"PGEN_.00g027940",0,0,0,1,2,2,2,0
"PGEN_.00g042090",0,0,0,0,0,0,0,0
"PGEN_.00g305730",0,0,0,0,0,0,0,0
"PGEN_.00g056770",13,9,2,9,3,3,11,11
"PGEN_.00g191140",0,0,0,0,0,0,0,0
"PGEN_.00g305720",0,0,0,0,0,0,0,0
"PGEN_.00g265380",6,4,3,4,4,4,8,4
"PGEN_.00g306420",0,0,0,0,0,0,0,0
"PGEN_.00g239280",30,33,28,57,18,58,71,69
"PGEN_.00g163810",0,0,0,0,0,2,0,0
"PGEN_.00g346780",0,3,0,0,0,0,0,0
"PGEN_.00g047110",0,0,0,0,0,0,0,0
"PGEN_.00g342090",0,0,0,0,0,0,0,0
"PGEN_.00g042540",65,54,40,43,69,24,40,46
"PGEN_.00g305880",3,8,2,3,15,3,13,6
"PGEN_.00g298680",0,0,2,0,0,1,4,0
"PGEN_.00g147290",1,1,4,0,0,0,3,0
"PGEN_.00g153340",0,0,0,0,0,0,0,0
"PGEN_.00g157840",5,0,2,2,4,0,2,10
"PGEN_.00g340780",3,3,10,13,21,30,10,5
"PGEN_.00g144330",0,0,0,0,0,0,0,0
"PGEN_.00g057790",206,161,162,102,114,94,66,109
"PGEN_.00g116810",9,7,5,3,1,2,9,5
"PGEN_.00g106530",2,0,0,2,0,2,0,0
"PGEN_.00g246880",1,0,0,0,0,0,0,0
"PGEN_.00g280970",138,94,78,74,112,130,108,79
"PGEN_.00g048630",5,7,3,7,5,2,8,3
"PGEN_.00g114080",21,10,6,11,8,12,24,2
"PGEN_.00g260800",15,4,3,13,4,11,8,9
"PGEN_.00g264380",0,0,0,0,0,0,0,0
"PGEN_.00g342320",0,0,0,0,0,0,0,0
"PGEN_.00g084660",0,0,0,0,0,0,0,0
"PGEN_.00g297790",11,7,1,1,1,4,3,2
"PGEN_.00g241350",19,8,1,13,13,13,18,16
"PGEN_.00g153690",8,1,6,12,2,13,2,2
"PGEN_.00g080960",0,2,0,3,0,0,4,0
"PGEN_.00g340250",610,24,79,71,28,58,63,104
"PGEN_.00g201590",5,6,4,10,5,3,5,9
"PGEN_.00g306280",3,1,1,3,2,4,2,2
"PGEN_.00g057420",0,0,2,1,0,8,1,5
"PGEN_.00g140110",4,0,0,0,3,0,4,0
"PGEN_.00g340180",3,0,0,0,2,0,0,0
"PGEN_.00g195240",0,0,0,0,0,0,0,0
"PGEN_.00g236830",4,4,2,2,2,3,2,2
"PGEN_.00g239820",3,0,0,0,0,0,0,2
"PGEN_.00g113360",2,5,3,10,16,17,14,11
"PGEN_.00g138120",23,40,8,19,25,9,19,14
"PGEN_.00g265390",0,0,0,0,0,1,0,0
"PGEN_.00g232100",3,7,9,10,13,19,5,12
"PGEN_.00g015960",0,0,0,0,0,0,0,0
"PGEN_.00g307770",2,0,0,0,0,0,0,0
"PGEN_.00g121950",0,0,0,0,0,0,0,0
"PGEN_.00g290070",2,0,5,4,6,0,0,2
"PGEN_.00g145060",2,0,0,0,0,0,0,0
"PGEN_.00g077740",0,0,0,0,0,0,0,0
"PGEN_.00g046640",0,0,0,0,0,0,0,0
"PGEN_.00g060060",63,27,37,28,17,33,43,37
"PGEN_.00g010240",0,0,0,0,0,0,0,0
"PGEN_.00g070770",5,9,6,1,10,7,12,4
"PGEN_.00g041010",27,40,31,14,18,31,23,37
"PGEN_.00g321980",0,0,0,0,0,0,0,0
"PGEN_.00g024370",11,1,2,4,0,2,2,4
"PGEN_.00g296780",0,0,0,0,0,0,0,0
"PGEN_.00g138690",0,0,0,0,0,0,0,0
"PGEN_.00g293310",7,0,4,2,9,4,1,1
"PGEN_.00g303900",0,0,0,0,0,0,0,0
"PGEN_.00g307480",0,0,0,0,0,0,0,0
"PGEN_.00g084080",0,0,0,0,0,0,0,0
"PGEN_.00g294970",84,8,18,48,14,6,6,32
"PGEN_.00g283400",15,7,10,12,14,14,14,16
"PGEN_.00g275660",0,0,0,2,0,1,0,0
"PGEN_.00g168370",0,0,0,0,0,0,0,0
"PGEN_.00g090750",0,0,0,0,0,0,0,0
"PGEN_.00g193070",0,0,0,0,0,0,0,0
"PGEN_.00g289160",38,23,32,14,30,33,24,20
"PGEN_.00g055070",9,0,2,2,7,5,8,5
"PGEN_.00g134380",0,0,1,0,1,1,0,2
"PGEN_.00g119390",21,9,1,3,5,7,20,2
