"","SG117","SG137","SG38","SG97","SG88","SG87","SG98","SG37"
"PGEN_.00g311020",9,6,12,22,6,31,13,13
"PGEN_.00g002560",11,5,6,5,14,11,17,8
"PGEN_.00g287230",51,43,36,54,53,72,37,54
"PGEN_.00g046530",88,51,49,63,70,58,81,75
"PGEN_.00g179680",85,26,13,33,23,48,65,23
"PGEN_.00g171450",43,30,22,32,25,20,31,15
"PGEN_.00g109000",21,13,10,19,11,25,26,23
"PGEN_.00g037810",20,6,9,19,12,23,24,7
"PGEN_.00g046390",86,89,59,67,59,76,70,59
"PGEN_.00g233500",21,6,5,13,8,17,14,9
"PGEN_.00g049710",13,8,18,14,8,13,8,0
"PGEN_.00g318960",34,17,30,25,57,46,46,21
"PGEN_.00g199940",12,4,9,9,15,15,13,7
"PGEN_.00g330400",13,5,5,14,10,9,5,12
"PGEN_.00g124870",39,17,17,25,19,36,37,29
"PGEN_.00g102640",2,4,6,6,27,79,12,11
"PGEN_.00g090930",33,19,22,36,21,39,29,22
"PGEN_.00g332800",7,9,11,21,12,47,32,32
"PGEN_.00g254330",68,25,18,39,36,35,66,28
"PGEN_.00g048440",21,23,102,115,257,142,42,45
"PGEN_.00g011840",16,10,21,3,13,4,6,6
"PGEN_.00g175380",29,13,5,20,11,19,20,11
"PGEN_.00g010460",57,17,24,37,27,42,48,46
"PGEN_.00g018670",60,22,30,22,34,34,47,54
"PGEN_.00g111340",20,37,13,18,22,31,15,30
"PGEN_.00g184400",11,11,2,4,21,12,12,10
"PGEN_.00g316260",25,12,6,13,5,7,20,8
"PGEN_.00g243790",32,29,28,36,31,46,40,40
"PGEN_.00g189130",11,10,6,8,13,11,16,11
"PGEN_.00g209970",20,23,33,59,37,73,56,20
"PGEN_.00g323130",17,7,10,4,7,16,19,3
"PGEN_.00g166070",16,2,12,11,17,5,19,19
"PGEN_.00g145960",118,127,90,132,135,179,135,148
"PGEN_.00g243240",62,35,36,47,48,65,43,70
"PGEN_.00g234330",17,11,13,13,22,19,24,8
"PGEN_.00g189680",26,20,26,19,16,27,25,21
"PGEN_.00g332640",9,16,10,16,13,24,17,15
"PGEN_.00g198900",71,66,57,98,63,88,71,63
"PGEN_.00g193020",68,41,63,99,60,68,50,51
"PGEN_.00g248640",89,52,20,63,56,86,85,54
"PGEN_.00g266290",1356,501,224,359,348,131,277,402
"PGEN_.00g269010",233,85,104,123,103,150,184,126
"PGEN_.00g075830",29,12,11,7,9,8,20,22
"PGEN_.00g149880",102,24,21,14,16,13,25,30
"PGEN_.00g242110",53,29,17,35,34,51,62,26
"PGEN_.00g016300",45,11,14,19,20,19,35,11
"PGEN_.00g266590",26,13,14,7,14,18,18,16
"PGEN_.00g254720",11,17,14,174,36,85,175,235
"PGEN_.00g265020",11,14,8,9,18,22,7,14
"PGEN_.00g258870",49,36,25,22,34,45,27,29
"PGEN_.00g346420",11,4,7,6,16,21,11,5
"PGEN_.00g024420",27,19,24,35,26,51,35,23
"PGEN_.00g337030",84,75,46,79,59,100,106,65
"PGEN_.00g278750",15,18,13,31,25,23,12,29
"PGEN_.00g208650",30,23,5,26,12,17,33,25
"PGEN_.00g013370",44,28,28,35,34,45,47,47
"PGEN_.00g026480",30,31,39,16,49,71,39,30
"PGEN_.00g247890",77,73,92,126,72,193,262,147
"PGEN_.00g306490",16,9,6,8,9,9,12,6
"PGEN_.00g293510",32,20,9,24,17,20,32,27
"PGEN_.00g236200",74,59,35,66,58,83,74,75
"PGEN_.00g113550",14,5,7,13,9,15,13,8
"PGEN_.00g192080",19,17,12,13,12,36,35,14
"PGEN_.00g013080",47,20,25,45,59,62,46,37
"PGEN_.00g027990",61,59,57,76,80,92,72,67
"PGEN_.00g101580",16,12,6,12,14,8,12,10
"PGEN_.00g139280",42,19,9,14,18,22,16,12
"PGEN_.00g255180",36,15,23,28,17,22,51,25
"PGEN_.00g098640",9,9,13,15,14,17,17,14
"PGEN_.00g237150",94,54,9,88,233,98,7,7
"PGEN_.00g073290",13,12,17,13,28,21,23,11
"PGEN_.00g291910",8,11,2,14,16,14,13,11
"PGEN_.00g070920",25,6,14,26,23,23,37,26
"PGEN_.00g306720",41,28,24,45,24,41,27,33
"PGEN_.00g193840",68,114,83,131,73,105,110,116
"PGEN_.00g148450",4,2,9,13,11,2,10,4
"PGEN_.00g009310",175,78,61,73,74,79,117,89
"PGEN_.00g272880",30,25,30,46,48,76,44,34
"PGEN_.00g155640",12,69,42,97,59,47,25,84
"PGEN_.00g283700",35,66,26,42,57,75,43,39
"PGEN_.00g215090",14,25,22,23,38,39,19,26
"PGEN_.00g102770",36,12,9,9,13,8,14,16
"PGEN_.00g289280",35,21,25,16,17,22,22,19
"PGEN_.00g023190",29,11,8,11,7,15,15,9
"PGEN_.00g256370",5,10,12,5,9,13,6,13
"PGEN_.00g322300",89,104,69,91,98,132,102,110
"PGEN_.00g030960",85,63,48,62,48,95,54,50
"PGEN_.00g186120",20,10,11,12,14,24,23,12
"PGEN_.00g078540",77,22,215,52,362,155,57,46
"PGEN_.00g054170",17,20,13,25,20,25,24,14
"PGEN_.00g002760",15,14,17,8,11,19,12,15
"PGEN_.00g310170",39,7,9,9,6,23,17,2
"PGEN_.00g132270",122,39,72,103,80,122,144,74
"PGEN_.00g032440",95,74,66,115,104,148,137,110
"PGEN_.00g008590",49,48,44,81,57,107,65,95
"PGEN_.00g108510",39,46,15,24,46,37,40,43
"PGEN_.00g142240",23,26,21,44,33,32,26,39
"PGEN_.00g059710",584,407,397,504,524,792,523,493
"PGEN_.00g134840",70,54,41,49,62,62,59,46
"PGEN_.00g009880",90,36,34,54,41,65,69,36
"PGEN_.00g033310",129,81,59,79,97,153,144,83
"PGEN_.00g227290",28,13,7,10,32,4,12,14
"PGEN_.00g129780",26,90,100,200,168,27,170,142
"PGEN_.00g150760",17,26,30,24,30,25,23,22
"PGEN_.00g267550",36,12,15,8,11,12,25,18
"PGEN_.00g135220",73,69,63,75,66,127,124,74
"PGEN_.00g126630",13,14,13,24,11,23,10,13
"PGEN_.00g284940",19,9,7,16,11,23,15,13
"PGEN_.00g017130",24,13,14,11,22,25,33,20
"PGEN_.00g254440",46,31,23,51,40,72,32,45
"PGEN_.00g227430",48,11,9,13,11,14,20,16
"PGEN_.00g320430",36,13,18,24,20,23,24,13
"PGEN_.00g213850",14,12,12,10,15,7,10,9
"PGEN_.00g045390",21,11,8,23,15,19,30,23
"PGEN_.00g041830",17,7,13,5,9,11,15,4
"PGEN_.00g220800",48,26,12,14,7,6,36,26
"PGEN_.00g008860",65,46,59,95,69,105,67,70
"PGEN_.00g001500",13,16,14,10,17,10,38,12
"PGEN_.00g000670",203,423,239,500,367,468,457,527
"PGEN_.00g316460",5,2,10,12,3,15,11,19
"PGEN_.00g127580",4,1,5,91,7,32,126,257
"PGEN_.00g170920",119,52,78,107,74,163,101,129
"PGEN_.00g077900",7,7,8,9,15,25,4,16
"PGEN_.00g035920",158,53,77,95,84,104,127,97
"PGEN_.00g031200",91,50,63,56,48,75,84,52
"PGEN_.00g187600",29,16,13,13,19,28,48,32
"PGEN_.00g251160",133,132,105,113,124,152,149,156
"PGEN_.00g331690",87,140,97,189,199,330,213,252
"PGEN_.00g337300",20,15,16,17,14,33,26,11
"PGEN_.00g223720",20,9,8,17,13,20,13,14
"PGEN_.00g228550",98,71,57,68,78,113,66,94
"PGEN_.00g208820",12,15,10,3,26,6,8,10
"PGEN_.00g266750",6,7,7,7,10,13,8,15
"PGEN_.00g265220",18,10,8,10,12,9,6,11
"PGEN_.00g220380",15,7,10,6,11,11,11,6
"PGEN_.00g085250",2,10,9,6,28,16,4,8
"PGEN_.00g171640",50,29,34,35,46,27,43,30
"PGEN_.00g246920",54,32,29,30,37,44,49,43
"PGEN_.00g239490",32,27,17,28,19,24,28,26
"PGEN_.00g006140",13,10,13,17,14,11,21,22
"PGEN_.00g236770",19,14,11,29,12,28,30,9
"PGEN_.00g115870",124,85,60,114,135,139,119,107
"PGEN_.00g062330",6,7,10,5,11,8,17,13
"PGEN_.00g295820",12,5,8,5,7,11,11,5
"PGEN_.00g339700",174,91,89,96,121,166,150,120
"PGEN_.00g026570",18,12,6,9,5,19,15,14
"PGEN_.00g268970",139,58,44,74,65,95,111,61
"PGEN_.00g152680",50,41,46,68,45,81,67,68
"PGEN_.00g244190",60,33,34,58,48,53,69,32
"PGEN_.00g240430",126,114,89,91,120,190,178,137
"PGEN_.00g323810",261,13,31,23,20,18,20,30
"PGEN_.00g014800",40,26,35,49,46,34,51,37
"PGEN_.00g188450",37,19,4,22,28,5,47,7
"PGEN_.00g234810",67,223,122,174,142,210,123,182
"PGEN_.00g329440",12,14,2,8,5,12,7,14
"PGEN_.00g051720",74,55,51,66,61,118,101,79
"PGEN_.00g190250",118,67,52,144,106,127,133,101
"PGEN_.00g149250",20,19,16,24,12,18,28,31
"PGEN_.00g189490",166,58,102,136,118,109,192,92
"PGEN_.00g283870",230,198,159,258,197,290,257,252
"PGEN_.00g245360",279,283,204,303,231,290,262,331
"PGEN_.00g026380",71,34,25,37,53,74,86,45
"PGEN_.00g115050",111,89,40,142,66,119,189,183
"PGEN_.00g298200",88,37,64,124,118,288,183,63
"PGEN_.00g163500",18,13,17,22,22,23,19,17
"PGEN_.00g259190",10,33,21,17,19,24,18,11
"PGEN_.00g281730",3,8,13,18,19,11,5,15
"PGEN_.00g017750",72,57,44,82,84,110,61,87
"PGEN_.00g252670",9,31,23,14,34,26,23,16
"PGEN_.00g122470",23,9,2,7,12,12,6,6
"PGEN_.00g142000",17,23,24,26,27,2,2,11
"PGEN_.00g253100",10,8,4,5,7,11,11,12
"PGEN_.00g257480",142,83,90,134,146,190,178,119
"PGEN_.00g331570",23,17,16,31,21,35,25,33
"PGEN_.00g226720",19,8,6,11,8,6,14,6
"PGEN_.00g075970",13,11,6,12,14,14,10,4
"PGEN_.00g110100",12,14,12,14,16,16,11,3
"PGEN_.00g168190",83,76,71,125,106,141,114,131
"PGEN_.00g092560",43,57,108,69,93,150,8,94
"PGEN_.00g305330",18,5,13,15,44,39,18,7
"PGEN_.00g028290",41,91,52,55,45,89,81,55
"PGEN_.00g119140",29,22,8,15,13,18,17,8
"PGEN_.00g320630",270,82,49,80,91,119,69,145
"PGEN_.00g053810",14,9,10,9,9,8,7,13
"PGEN_.00g030310",57,55,38,67,50,92,71,62
"PGEN_.00g214200",17,7,5,7,17,16,31,12
"PGEN_.00g192120",26,25,21,28,18,34,27,34
"PGEN_.00g230900",231,38,27,86,48,58,37,96
"PGEN_.00g320980",594,378,367,642,501,803,666,612
"PGEN_.00g240880",36,12,18,15,14,14,23,33
"PGEN_.00g140510",0,8,12,23,26,11,3,16
"PGEN_.00g076690",40,14,34,41,52,59,14,45
"PGEN_.00g245900",52,98,71,123,90,126,64,124
"PGEN_.00g139740",38,70,9,25,21,44,46,30
"PGEN_.00g023540",11,14,3,18,12,14,10,5
"PGEN_.00g255220",48,65,42,50,44,74,61,70
"PGEN_.00g059170",14,13,6,5,15,9,13,4
"PGEN_.00g259970",11,9,11,7,10,7,8,10
"PGEN_.00g211210",18,17,8,9,20,21,15,15
"PGEN_.00g031040",25,46,25,32,59,47,40,47
"PGEN_.00g186470",7,9,8,2,13,9,9,16
"PGEN_.00g173220",26,9,5,12,4,10,19,6
"PGEN_.00g119790",20,15,16,21,20,26,22,23
"PGEN_.00g326580",53,31,23,40,45,34,44,28
"PGEN_.00g031590",13,1,7,8,11,11,17,15
"PGEN_.00g250760",55,72,64,58,77,78,71,67
"PGEN_.00g009290",21,10,11,23,26,10,15,19
"PGEN_.00g036060",24,29,26,41,25,59,54,45
"PGEN_.00g091150",103,55,85,120,86,118,101,116
"PGEN_.00g251410",23,15,14,8,15,11,14,8
"PGEN_.00g033680",63,23,35,54,68,68,89,49
"PGEN_.00g185190",36,17,7,18,8,33,25,23
"PGEN_.00g022630",10,31,18,6,29,24,21,21
"PGEN_.00g045480",21,13,13,14,8,25,15,14
"PGEN_.00g282350",17,18,38,15,18,16,15,22
"PGEN_.00g095660",17,10,9,13,18,14,15,6
"PGEN_.00g119750",55,34,28,36,36,32,53,37
"PGEN_.00g175050",11,22,15,42,21,32,49,23
"PGEN_.00g337330",22,24,14,18,17,20,9,21
"PGEN_.00g215660",26,10,11,18,16,10,17,12
"PGEN_.00g030880",25,11,3,10,6,16,12,10
"PGEN_.00g095810",42,41,18,39,25,25,23,26
"PGEN_.00g074160",108,83,112,116,131,193,130,127
"PGEN_.00g099300",70,34,35,35,46,27,36,41
"PGEN_.00g006380",307,120,157,281,255,398,222,176
"PGEN_.00g257810",42,44,51,22,40,52,40,31
"PGEN_.00g204640",0,61,9,13,20,16,11,5
"PGEN_.00g047870",195,79,74,88,89,136,107,97
"PGEN_.00g128370",29,9,9,14,6,19,9,22
"PGEN_.00g202770",12,10,15,9,7,15,21,9
"PGEN_.00g131020",31,42,24,45,42,68,55,48
"PGEN_.00g317810",26,11,21,28,17,20,28,43
"PGEN_.00g031860",12,8,11,17,7,8,8,7
"PGEN_.00g079400",15,8,19,20,7,23,18,17
"PGEN_.00g075780",16,6,10,11,6,10,11,9
"PGEN_.00g339540",31,43,25,40,48,62,52,50
"PGEN_.00g072250",50,16,26,25,39,31,22,19
"PGEN_.00g333720",14,16,17,26,31,17,46,13
"PGEN_.00g313220",0,3,7,8,38,17,10,6
"PGEN_.00g205200",28,13,18,25,32,35,40,20
"PGEN_.00g284590",23,12,9,18,12,5,31,13
"PGEN_.00g061020",19,11,18,11,20,17,26,22
"PGEN_.00g041110",11,17,7,18,23,24,34,29
"PGEN_.00g254890",246,139,122,178,172,187,185,172
"PGEN_.00g004830",43,24,31,35,34,40,30,27
"PGEN_.00g348600",54,36,41,26,23,26,35,27
"PGEN_.00g137060",128,93,92,125,115,149,125,152
"PGEN_.00g342970",161,85,57,187,78,105,149,177
"PGEN_.00g214980",64,26,29,58,32,65,98,45
"PGEN_.00g210600",19,10,11,9,21,14,8,11
"PGEN_.00g007610",13,12,14,17,10,33,8,6
"PGEN_.00g345470",22,8,5,10,9,8,13,6
"PGEN_.00g126390",66,22,15,18,22,46,45,26
"PGEN_.00g080480",55,34,27,33,28,45,32,42
"PGEN_.00g312680",14,15,8,14,6,16,0,6
"PGEN_.00g116760",11,10,4,17,17,21,31,14
"PGEN_.00g220610",35,16,51,57,97,95,74,17
"PGEN_.00g238820",54,29,29,84,51,82,56,58
"PGEN_.00g133850",16,15,3,16,14,15,9,7
"PGEN_.00g238790",60,41,41,42,62,76,60,43
"PGEN_.00g297450",34,21,11,12,14,22,36,18
"PGEN_.00g304190",23,19,18,22,33,35,49,41
"PGEN_.00g179560",30,29,25,33,33,17,52,36
"PGEN_.00g122670",20,10,11,22,18,23,22,20
"PGEN_.00g331370",51,11,16,24,27,25,34,23
"PGEN_.00g117960",42,18,19,17,29,32,49,32
"PGEN_.00g146010",45,17,30,37,37,36,46,42
"PGEN_.00g147760",6,12,2,19,11,20,4,9
"PGEN_.00g172520",30,19,11,32,33,44,23,22
"PGEN_.00g279670",36,23,24,21,35,52,13,33
"PGEN_.00g239040",61,45,48,75,62,75,81,81
"PGEN_.00g201060",14,20,24,44,45,53,23,26
"PGEN_.00g124090",59,62,43,60,99,167,79,86
"PGEN_.00g085190",92,163,93,126,171,138,128,233
"PGEN_.00g047680",64,39,18,50,33,75,67,59
"PGEN_.00g125940",16,15,7,10,5,7,14,11
"PGEN_.00g081850",60,68,69,104,65,148,93,82
"PGEN_.00g330130",45,27,25,16,19,22,35,20
"PGEN_.00g140750",61,58,26,36,62,87,53,43
"PGEN_.00g114310",23,11,10,9,10,4,23,8
"PGEN_.00g014100",9,9,7,9,9,8,8,13
"PGEN_.00g164180",110,33,52,55,73,106,105,99
"PGEN_.00g307640",84,47,55,91,69,126,116,85
"PGEN_.00g333440",29,9,5,9,9,4,5,9
"PGEN_.00g237580",19,16,72,81,162,147,26,22
"PGEN_.00g271250",53,28,19,40,55,55,71,43
"PGEN_.00g025880",39,23,18,28,37,17,22,25
"PGEN_.00g281080",5,6,8,9,14,28,17,6
"PGEN_.00g152490",16,3,2,17,12,21,15,13
"PGEN_.00g188390",25,13,13,22,16,30,17,30
"PGEN_.00g169780",44,27,25,33,48,35,29,40
"PGEN_.00g209400",613,170,183,260,183,355,318,302
"PGEN_.00g249730",20,13,16,27,16,19,25,10
"PGEN_.00g282190",0,10,13,23,22,24,8,7
"PGEN_.00g277280",16,10,9,9,9,9,10,9
"PGEN_.00g261190",22,11,10,8,11,10,5,11
"PGEN_.00g289670",35,25,58,19,51,33,30,25
"PGEN_.00g288100",69,24,17,22,35,43,54,19
"PGEN_.00g285350",81,24,20,45,60,95,79,78
"PGEN_.00g155140",77,48,50,63,43,93,122,88
"PGEN_.00g021670",21,45,29,48,30,46,53,48
"PGEN_.00g278880",48,4,3,12,10,5,16,10
"PGEN_.00g240600",170,66,70,137,106,147,137,125
"PGEN_.00g116200",8,6,10,10,18,17,10,21
"PGEN_.00g206400",154,188,133,206,198,189,177,165
"PGEN_.00g158040",19,21,9,15,8,20,38,12
"PGEN_.00g190420",15,31,9,24,16,22,25,22
"PGEN_.00g027060",8,6,10,10,8,16,11,15
"PGEN_.00g012190",61,24,11,16,36,42,63,11
"PGEN_.00g022870",45,12,23,48,26,33,20,26
"PGEN_.00g243940",22,25,27,36,31,25,29,47
"PGEN_.00g327700",1112,773,959,1342,1381,1954,1504,1381
"PGEN_.00g119910",17,5,4,15,15,23,10,13
"PGEN_.00g182520",6,26,2,24,10,29,44,58
"PGEN_.00g058760",29,33,21,17,17,39,29,33
"PGEN_.00g255920",51,16,15,24,20,32,49,20
"PGEN_.00g257690",52,37,26,53,42,55,40,42
"PGEN_.00g200940",4,9,7,10,3,24,11,11
"PGEN_.00g063950",15,5,4,10,6,22,15,8
"PGEN_.00g020110",298,143,185,197,265,295,241,267
"PGEN_.00g079930",10,3,9,14,9,13,6,21
"PGEN_.00g099560",73,57,38,67,66,140,83,95
"PGEN_.00g287220",35,36,25,49,42,64,50,43
"PGEN_.00g348440",6,4,10,13,18,24,6,11
"PGEN_.00g077570",10,16,11,14,10,10,8,6
"PGEN_.00g067180",86,63,62,131,74,150,117,89
"PGEN_.00g173580",23,21,10,22,10,23,14,6
"PGEN_.00g102670",90,108,77,95,101,145,103,81
"PGEN_.00g204060",62,32,27,34,26,57,39,30
"PGEN_.00g088730",19,5,16,16,12,21,18,15
"PGEN_.00g019330",2883,2882,1664,2376,2302,2607,2330,2203
"PGEN_.00g270640",18,25,9,15,18,18,10,21
"PGEN_.00g137330",25,7,11,7,15,19,24,7
"PGEN_.00g174580",28,21,26,22,26,27,20,24
"PGEN_.00g211020",71,50,24,31,28,49,42,27
"PGEN_.00g173050",38,75,27,72,71,80,59,93
"PGEN_.00g251330",19,24,26,28,23,23,29,31
"PGEN_.00g043230",21,10,10,13,9,18,13,7
"PGEN_.00g070500",107,65,41,94,88,107,110,119
"PGEN_.00g228720",95,25,12,22,27,8,51,26
"PGEN_.00g251590",17,15,17,14,38,26,27,11
"PGEN_.00g185250",6,12,4,14,8,12,14,12
"PGEN_.00g257990",10,22,11,13,17,17,6,15
"PGEN_.00g223370",33,35,17,21,18,38,41,25
"PGEN_.00g228180",222,113,157,164,181,271,198,160
"PGEN_.00g022400",21,15,12,16,17,27,11,18
"PGEN_.00g096460",131,159,135,163,177,213,157,230
"PGEN_.00g314160",15,11,19,12,13,10,21,14
"PGEN_.00g339970",21,6,5,4,23,9,17,15
"PGEN_.00g003470",44,77,62,89,80,107,101,96
"PGEN_.00g047440",47,28,11,16,33,43,23,33
"PGEN_.00g074330",2650,3358,2303,2850,3271,3187,2477,3001
"PGEN_.00g038710",25,13,8,16,30,22,44,22
"PGEN_.00g175040",17,7,2,12,4,10,10,10
"PGEN_.00g222130",187,94,90,159,136,169,118,124
"PGEN_.00g227320",36,24,5,36,12,26,29,14
"PGEN_.00g344880",16,7,40,10,59,47,17,9
"PGEN_.00g170490",660,326,370,339,480,455,340,336
"PGEN_.00g224980",183,205,119,188,202,209,227,155
"PGEN_.00g130120",14,12,12,17,25,18,23,12
"PGEN_.00g302360",38,12,13,22,12,17,15,12
"PGEN_.00g018360",1007,66,219,369,297,157,266,208
"PGEN_.00g001030",11,18,12,23,26,35,16,33
"PGEN_.00g329100",28,19,35,34,25,58,50,53
"PGEN_.00g165030",99,125,41,97,79,82,143,138
"PGEN_.00g080380",94,62,79,87,109,108,115,92
"PGEN_.00g213560",57,75,54,85,66,88,93,79
"PGEN_.00g243710",22,10,11,12,12,14,21,12
"PGEN_.00g263230",44,21,7,25,20,17,29,19
"PGEN_.00g001690",97,81,52,91,75,61,117,65
"PGEN_.00g028110",24,16,7,25,30,10,18,10
"PGEN_.00g000340",23,17,9,16,8,15,25,13
"PGEN_.00g316150",8,27,8,12,31,20,31,19
"PGEN_.00g007690",133,37,35,90,83,95,131,102
"PGEN_.00g001960",42,44,27,38,25,50,23,30
"PGEN_.00g019180",35,13,12,22,18,26,33,17
"PGEN_.00g134070",53,16,24,28,51,24,32,20
"PGEN_.00g243910",0,0,9,10,9,13,18,3
"PGEN_.00g162260",61,25,54,106,101,176,111,97
"PGEN_.00g092310",63,33,32,32,32,38,45,33
"PGEN_.00g266040",50,32,20,58,35,34,52,44
"PGEN_.00g337760",82,30,24,24,22,22,43,28
"PGEN_.00g167300",13,22,8,21,12,55,27,8
"PGEN_.00g346130",52,24,35,35,34,67,48,38
"PGEN_.00g114680",185,315,154,373,258,411,285,395
"PGEN_.00g340990",21,11,22,34,18,38,27,32
"PGEN_.00g003860",6,5,10,11,25,12,3,10
"PGEN_.00g007520",32,11,9,24,14,33,32,26
"PGEN_.00g273720",32,53,38,21,31,63,51,47
"PGEN_.00g117880",29,35,22,41,28,28,27,33
"PGEN_.00g301790",50,94,108,106,123,123,89,100
"PGEN_.00g049510",26,23,20,36,33,33,30,30
"PGEN_.00g115760",46,33,34,46,31,25,34,24
"PGEN_.00g231390",12,22,13,7,21,21,17,22
"PGEN_.00g053060",27,19,20,26,17,21,15,9
"PGEN_.00g056740",22,55,21,86,60,49,52,118
"PGEN_.00g024970",14,14,12,24,46,108,12,30
"PGEN_.00g268580",27,26,31,41,41,86,61,45
"PGEN_.00g057290",9,8,18,18,27,22,25,3
"PGEN_.00g236280",31,25,22,33,28,43,35,31
"PGEN_.00g076020",46,38,45,62,81,89,45,68
"PGEN_.00g042530",6,21,4,11,6,23,9,15
"PGEN_.00g153390",19,5,9,15,16,13,21,19
"PGEN_.00g157830",113,78,55,68,66,70,56,51
"PGEN_.00g094060",15,19,16,15,26,60,38,27
"PGEN_.00g264370",29,19,17,26,22,29,32,30
"PGEN_.00g153640",181,98,105,119,110,167,212,115
"PGEN_.00g201560",27,10,11,18,16,24,32,15
"PGEN_.00g155500",5,16,9,15,18,9,28,9
"PGEN_.00g236860",33,13,12,16,5,23,28,9
"PGEN_.00g164020",57,29,9,17,24,9,38,19
"PGEN_.00g121900",24,17,12,24,18,34,30,19
"PGEN_.00g050740",19,12,16,38,23,23,31,39
"PGEN_.00g230420",73,49,23,46,49,69,96,88
"PGEN_.00g299500",11,9,10,6,12,16,11,3
"PGEN_.00g023110",34,13,10,19,19,26,40,20
"PGEN_.00g308900",28,11,6,15,10,26,19,7
"PGEN_.00g282780",69,62,30,62,65,98,66,59
"PGEN_.00g281320",55,317,32,60,281,153,34,29
"PGEN_.00g156870",163,88,44,109,65,82,134,113
"PGEN_.00g200210",188,81,65,141,119,82,213,139
"PGEN_.00g135640",691,490,419,557,570,740,664,554
"PGEN_.00g162740",28,64,35,52,62,62,51,57
"PGEN_.00g251860",315,239,157,162,253,144,207,197
"PGEN_.00g285780",16,8,13,9,18,10,19,13
"PGEN_.00g065860",14,6,3,15,17,11,24,9
"PGEN_.00g132140",32,5,4,15,7,11,9,10
"PGEN_.00g323470",13,12,2,10,15,7,12,4
"PGEN_.00g212090",27,25,9,23,19,52,51,19
"PGEN_.00g062480",84,151,155,256,225,237,164,629
"PGEN_.00g203890",113,40,28,60,57,70,84,63
"PGEN_.00g337400",73,42,21,44,37,66,79,33
"PGEN_.00g071160",32,9,9,18,19,24,13,25
"PGEN_.00g059790",0,4,8,24,30,46,11,10
"PGEN_.00g055620",251,162,194,193,223,309,185,233
"PGEN_.00g009800",46,25,26,31,28,50,63,33
"PGEN_.00g134590",21,8,8,11,9,6,18,8
"PGEN_.00g092050",21,11,7,15,6,12,23,9
"PGEN_.00g254990",30,12,13,13,10,13,22,17
"PGEN_.00g065130",52,34,30,47,55,50,24,56
"PGEN_.00g183570",34,16,18,11,23,18,17,10
"PGEN_.00g216730",13,2,1,32,32,33,28,0
"PGEN_.00g226830",6,10,8,10,6,6,2,11
"PGEN_.00g026230",17,8,3,12,2,5,6,9
"PGEN_.00g052070",139,86,81,246,100,160,137,103
"PGEN_.00g317440",6,499,561,699,497,1423,1248,519
"PGEN_.00g098970",7,16,18,19,6,28,12,7
"PGEN_.00g028050",58,42,37,51,47,63,66,39
"PGEN_.00g004400",31,17,30,23,21,45,36,30
"PGEN_.00g196700",12,9,16,23,22,52,16,11
"PGEN_.00g213760",9,33,3,35,7,78,10,53
"PGEN_.00g127500",415,264,278,437,437,714,548,451
"PGEN_.00g321290",445,328,297,458,433,667,516,410
"PGEN_.00g210230",41,38,15,31,41,43,25,12
"PGEN_.00g174620",43,39,33,47,26,55,42,41
"PGEN_.00g077980",96,91,125,159,122,268,182,199
"PGEN_.00g226300",671,584,469,574,819,784,620,1187
"PGEN_.00g063850",21,9,7,13,8,13,6,5
"PGEN_.00g067570",43,69,19,68,36,84,48,52
"PGEN_.00g243260",80,51,59,65,81,85,60,47
"PGEN_.00g188290",18,15,7,6,8,21,12,3
"PGEN_.00g296080",13,2,14,7,10,13,21,3
"PGEN_.00g187680",194,67,32,52,65,21,47,36
"PGEN_.00g133370",23,29,23,46,43,46,39,57
"PGEN_.00g044590",11,2,9,3,7,15,10,12
"PGEN_.00g225760",82,380,252,273,331,139,283,315
"PGEN_.00g221070",43,41,23,43,58,42,39,46
"PGEN_.00g229680",68,55,46,75,88,90,78,75
"PGEN_.00g312250",12,17,5,13,13,10,40,12
"PGEN_.00g289810",24,22,18,29,25,21,45,38
"PGEN_.00g036880",160,225,221,388,276,388,274,451
"PGEN_.00g066620",22,39,29,29,31,49,37,62
"PGEN_.00g027400",8,8,3,10,7,12,6,12
"PGEN_.00g023650",18,36,12,21,21,21,21,29
"PGEN_.00g007320",16,20,13,37,42,41,31,12
"PGEN_.00g224410",31,27,16,68,44,78,37,49
"PGEN_.00g086030",12,7,13,7,9,12,31,8
"PGEN_.00g220300",141,121,94,149,138,239,181,154
"PGEN_.00g008360",404,345,268,359,357,441,371,371
"PGEN_.00g083880",66,141,85,141,97,154,108,106
"PGEN_.00g334800",46,30,31,46,40,57,64,36
"PGEN_.00g339830",52,43,38,30,47,63,74,40
"PGEN_.00g007810",12,9,6,6,7,16,17,5
"PGEN_.00g239410",5,8,8,7,11,12,19,14
"PGEN_.00g047760",224,144,123,140,128,150,140,147
"PGEN_.00g222810",36,37,30,32,45,57,46,28
"PGEN_.00g013820",58,80,61,87,65,93,71,89
"PGEN_.00g042730",9,9,13,0,10,14,6,11
"PGEN_.00g049610",11,4,4,7,9,19,10,9
"PGEN_.00g339780",29,72,30,86,57,90,57,65
"PGEN_.00g041420",147,78,81,48,68,83,86,60
"PGEN_.00g199860",2,3,14,7,19,28,2,30
"PGEN_.00g264170",5,20,12,31,17,21,16,16
"PGEN_.00g290030",55,29,32,47,62,58,48,39
"PGEN_.00g120690",88,70,48,96,102,120,87,56
"PGEN_.00g128060",26,23,14,16,20,4,14,12
"PGEN_.00g170510",88,51,58,35,45,58,78,54
