"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SG15","SG93","SG102","SG2","SG10","SG9","SG118","SG81","SG5","SG101","SG65","SG107","SG109","SG3","SG66","SG12","SG27","SG6","SG91","SG82","SG11","SG16","SG131","SG79","SG1","SG64","SG4","SG13","SG14","SG46","SG108","SG78","SG7","SG80","SG8","up","down"
"191","PGEN_.00g127990",31.5374214313735,4.90208563306742,1.31359406061913,3.73181166086953,0.000190107618185125,0.0120786233125478,6,21,1,39,70,30,28,13,4,21,28,27,21,13,17,114,27,10,21,5,137,25,3,21,35,9,29,3,18,25,27,9,190,6,28,TRUE,FALSE
"192","PGEN_.00g346230",26.4324549670783,4.43452103549202,1.27468422478204,3.47891732656398,0.000503443875470399,0.0210628769276718,4,22,3,76,44,61,47,16,10,8,25,29,13,7,12,77,35,12,17,6,63,17,7,15,30,7,8,2,20,22,10,13,145,2,39,TRUE,FALSE
"193","PGEN_.00g230540",95.3867393880737,-8.453091090908,1.51188401779709,-5.59109759174825,2.25638708459301e-08,4.01411262349097e-05,33,47,71,18,12,6,21,94,941,68,31,16,60,75,6,11,140,83,23,18,21,179,69,11,21,24,20,580,29,24,28,5,34,104,16,FALSE,TRUE
"194","PGEN_.00g348370",17.259715920922,4.0082220017953,1.12049622347399,3.57718474888579,0.000347314705741359,0.017369919801595,9,13,1,26,32,15,20,11,3,13,29,9,12,4,5,49,9,7,15,9,48,13,9,26,14,3,10,1,8,28,14,11,95,15,30,TRUE,FALSE
"195","PGEN_.00g312080",542.373069936197,5.81471239781651,1.4869386415251,3.91052612087111,9.20952996092495e-05,0.0075951176558542,56,209,49,359,524,3978,322,52,106,380,225,999,85,1315,601,456,232,143,105,148,431,232,16,68,1917,557,131,1214,124,261,116,153,1489,41,295,TRUE,FALSE
"196","PGEN_.00g238040",18.873948927595,6.14294651188414,1.6422277346341,3.74061793156406,0.000183568388681107,0.0118444411618955,1,24,1,10,23,35,22,5,2,14,22,6,11,2,5,46,2,1,20,3,132,11,0,14,24,4,16,1,16,36,9,2,96,0,26,TRUE,FALSE
"197","PGEN_.00g228410",18.115456627012,7.31071454132384,1.67105083303305,4.37492049721461,1.21476743589412e-05,0.00216107126845563,2,20,0,38,5,54,2,4,2,7,6,57,3,13,171,15,4,12,6,3,36,4,2,4,92,24,12,10,5,2,3,2,2,0,24,TRUE,FALSE
"198","PGEN_.00g038430",28.4891533658948,3.08664808325943,0.98747084918606,3.12581185136113,0.00177314956982677,0.0459779394838422,9,19,4,33,90,46,33,19,12,32,39,39,40,7,6,35,3,19,20,17,73,26,26,40,17,10,22,4,31,36,24,32,82,15,62,TRUE,FALSE
"199","PGEN_.00g339220",11.9835311223939,5.21449212920581,1.49459120246569,3.48890861969697,0.00048499691751151,0.0206131966340301,24,10,0,19,64,21,1,4,2,0,22,14,6,16,4,10,0,10,6,10,51,2,6,10,8,12,2,3,10,5,4,2,8,3,68,TRUE,FALSE
"200","PGEN_.00g210450",31.1158122754025,-2.46045749970757,0.629176660314564,-3.91059881095628,9.2067586112973e-05,0.0075951176558542,29,22,28,35,17,27,22,26,90,17,28,51,39,10,25,23,30,45,28,22,17,39,31,30,21,27,34,59,36,15,41,20,20,52,33,FALSE,TRUE
"201","PGEN_.00g046720",253.178666386048,4.18594531250288,1.31309950301891,3.18783557748601,0.00143342020646377,0.0397558615391833,110,144,24,446,671,382,336,44,79,94,366,284,181,32,25,643,223,104,108,136,592,235,34,139,180,25,146,10,210,366,208,158,1646,73,496,TRUE,FALSE
"202","PGEN_.00g336000",59.7599540401308,-3.04168756361515,0.85539477436166,-3.5558874741607,0.000376705297352365,0.0177816952330759,36,46,48,43,30,58,35,79,177,52,37,23,137,21,24,39,123,167,48,48,81,43,54,37,27,19,38,62,44,35,71,34,52,50,42,FALSE,TRUE
"203","PGEN_.00g013160",9.32079443769413,6.66747201609818,1.82434497499738,3.65472106837016,0.000257461736761124,0.014586563737767,2,1,0,4,55,11,23,1,2,10,1,5,10,0,15,19,0,0,5,1,29,6,0,30,7,2,5,0,4,16,3,4,43,1,12,TRUE,FALSE
"204","PGEN_.00g305370",32.7755095027472,5.46269331618086,1.37443762335188,3.97449343889383,7.05292063415513e-05,0.00655447915351745,18,17,2,55,112,18,46,11,20,27,17,16,16,8,7,95,11,4,20,5,70,13,2,5,21,8,24,13,13,29,12,15,291,3,118,TRUE,FALSE
"205","PGEN_.00g062970",8.08638073971242,5.06223613960154,1.52537602625915,3.318680805556,0.000904437491589493,0.0304126717870389,3,7,0,7,13,2,14,0,0,12,4,3,3,3,0,32,7,3,7,2,37,1,2,14,4,4,6,2,3,13,4,5,48,2,12,TRUE,FALSE
"206","PGEN_.00g211250",21.7398641603214,3.71673923263621,0.871849359310416,4.26305208915442,2.0165348735509e-05,0.00282156278430667,9,17,8,24,41,39,8,9,2,16,24,34,9,8,21,51,18,13,26,7,36,22,10,26,32,29,21,12,22,27,17,8,97,10,14,TRUE,FALSE
"207","PGEN_.00g069990",12.4826295216961,3.30153727556496,0.935288683687181,3.52996602348415,0.000415613036677353,0.0187522795135619,10,16,4,11,31,26,14,4,3,5,20,23,9,2,19,22,1,8,25,9,15,11,10,11,15,4,7,7,10,21,10,5,47,4,18,TRUE,FALSE
"208","PGEN_.00g159750",107.751365243887,5.67905272512432,1.30845388812344,4.34027731253803,1.423030153702e-05,0.00239472898703393,21,60,9,107,180,238,54,51,26,30,95,136,33,42,82,284,145,26,59,21,511,65,8,48,162,39,49,33,38,91,23,19,643,31,112,TRUE,FALSE
"209","PGEN_.00g007040",53.5806092121384,5.09698138529414,1.25304049212964,4.06769088254397,4.74813100634444e-05,0.00514160655843542,20,28,5,41,63,64,44,7,15,37,41,38,25,21,21,103,70,14,59,14,283,27,4,26,86,34,33,14,17,59,29,22,352,11,35,TRUE,FALSE
"210","PGEN_.00g339930",64.2192947013742,-2.74477873025609,0.871663069703546,-3.14889872664858,0.00163886979641066,0.043274095527514,48,56,49,54,52,105,31,88,193,65,49,11,86,23,19,59,72,158,36,68,113,69,92,40,23,29,70,95,63,32,62,32,26,43,54,FALSE,TRUE
"211","PGEN_.00g108930",35.4799221668755,-1.25343494951113,0.395130760587033,-3.17220291239525,0.00151287261072275,0.0415430109677458,59,59,38,35,23,35,45,38,20,23,27,39,33,25,45,41,33,33,37,34,24,44,43,50,19,35,49,38,50,40,44,28,26,26,35,FALSE,TRUE
"212","PGEN_.00g308530",22.2692000930333,3.00686657950491,0.763151165186289,3.94006681333038,8.14589188760265e-05,0.00694799942988464,17,26,11,23,56,51,12,12,10,32,40,34,26,13,25,31,9,12,24,6,29,13,13,18,27,7,20,16,23,46,7,18,52,7,25,TRUE,FALSE
"213","PGEN_.00g268090",4.8882178912385,4.33078304159852,1.29032693876636,3.35634552103441,0.000789798293135576,0.0276512184823765,2,11,4,10,3,5,4,4,0,4,10,0,2,0,4,16,2,2,9,1,22,3,0,5,2,6,1,1,2,7,6,5,9,1,17,TRUE,FALSE
"214","PGEN_.00g063890",42.6543510742081,8.21250570040363,1.79499323488404,4.57522933279144,4.75698610683012e-06,0.00116154407820305,0,27,0,22,35,438,14,24,7,33,0,37,5,3,279,30,16,11,10,7,133,10,7,9,120,43,10,9,4,6,6,11,9,7,19,TRUE,FALSE
"215","PGEN_.00g118430",19.5717261255391,4.81242395117182,1.28850276045814,3.73489611264838,0.000187792693000554,0.0119927302868508,9,20,5,36,46,56,18,9,7,17,14,22,11,6,7,59,13,5,9,0,35,14,0,9,31,6,11,6,9,11,15,8,124,4,31,TRUE,FALSE
"216","PGEN_.00g092520",75.7610550909701,1.53228640631103,0.474234346490634,3.23107429407011,0.00123325879859823,0.0368291890142535,98,78,82,106,125,68,74,57,55,144,117,60,50,72,77,100,32,40,103,67,80,83,58,83,70,51,92,37,84,92,47,69,149,40,105,TRUE,FALSE
"217","PGEN_.00g187930",28.3905018918993,3.76407394465995,0.992887079575245,3.79103930556757,0.000150018208204769,0.0104292349300696,12,9,17,44,85,27,28,23,13,9,61,19,30,10,9,57,4,9,25,16,66,30,17,31,24,17,28,7,13,35,18,19,136,9,66,TRUE,FALSE
"218","PGEN_.00g256100",26.958465427502,3.0844266679523,0.936173379584182,3.29471734105739,0.000985207247055868,0.0319499631447571,7,24,12,34,37,51,30,27,16,38,25,24,17,14,27,63,21,10,17,21,105,24,5,40,19,19,18,6,16,20,25,10,75,10,22,TRUE,FALSE
"219","PGEN_.00g057190",318.688528221122,5.78424334320555,1.17313019359775,4.93060648747474,8.19747162087646e-07,0.000514699548687689,99,160,43,366,620,824,307,121,76,203,248,260,134,138,151,824,183,100,232,86,1213,136,9,225,657,209,180,127,165,253,110,120,1808,47,373,TRUE,FALSE
"220","PGEN_.00g091350",17.6218675816458,4.88936487071868,1.40823618860973,3.47197786157282,0.000516638939824816,0.021096645268686,10,24,4,18,23,30,28,1,3,13,23,14,10,2,9,24,1,2,17,1,67,11,3,14,8,10,26,0,24,25,8,12,120,1,39,TRUE,FALSE
"221","PGEN_.00g168580",67.847647927692,4.27270780816859,1.37562292946222,3.10601671188991,0.00189625998423859,0.0480229408207691,23,60,7,86,129,56,89,21,16,23,70,44,36,8,11,188,99,18,41,19,308,28,3,47,53,23,43,6,41,102,35,30,426,23,87,TRUE,FALSE
"222","PGEN_.00g214740",41.4722847678188,1.6881807299227,0.481776980772667,3.50407096498305,0.000458203236191021,0.0200831551229004,52,30,24,78,66,45,62,27,29,40,95,49,34,32,49,61,18,21,77,58,29,42,31,43,29,39,31,12,50,52,33,32,73,26,75,TRUE,FALSE
"223","PGEN_.00g304580",20.1613130031396,4.76035217289528,1.48426380315666,3.20721435284697,0.00134027089405819,0.0383754911936815,3,23,0,32,49,33,35,5,5,26,30,8,6,8,6,47,43,9,12,11,48,9,5,21,13,0,6,3,0,29,6,11,109,5,28,TRUE,FALSE
"224","PGEN_.00g275670",1291.44784849753,6.48015593885871,1.69289500949704,3.82785459376124,0.000129265080077732,0.00939116358517296,45,626,1,471,1561,1354,625,130,348,1026,765,735,390,391,205,559,2698,254,857,384,8083,833,52,773,2142,393,119,140,352,811,322,52,11323,203,1072,TRUE,FALSE
"225","PGEN_.00g052520",16.2487051100491,5.98033134674584,1.54807921622407,3.86306545819568,0.000111972987812051,0.00854080425184207,4,16,5,28,51,8,9,4,5,3,25,4,15,3,0,48,14,7,13,1,40,9,3,11,7,1,6,1,5,18,4,13,140,0,49,TRUE,FALSE
"226","PGEN_.00g066660",18.0082204658558,-2.01580223494956,0.648434812969296,-3.10871994321041,0.00187899733018133,0.047851030169219,22,23,13,22,7,12,13,18,52,13,8,23,21,14,5,20,19,24,11,15,9,29,29,16,12,14,19,16,10,17,15,21,19,33,25,FALSE,TRUE
"227","PGEN_.00g339290",7.23977669235325,3.30071727297916,1.03441438535445,3.19090426400842,0.00141828267924971,0.0397158220064648,4,6,3,14,15,4,6,5,4,11,10,8,7,2,2,17,4,4,7,2,10,5,7,6,4,6,3,2,6,9,5,4,46,3,8,TRUE,FALSE
"228","PGEN_.00g165860",5.80151098896706,4.43069328824595,1.27114360816918,3.48559616692519,0.000491041686906013,0.0207286173797986,8,6,3,5,8,21,3,3,2,7,7,0,0,4,5,21,5,1,3,5,19,5,2,4,4,4,4,1,2,5,1,8,18,2,4,TRUE,FALSE
"229","PGEN_.00g026070",13.7618809613247,6.34984787229051,1.44949044914664,4.38074488592102,1.18274283767821e-05,0.00213459370400098,0,4,3,20,5,22,0,9,2,7,15,14,8,3,9,46,5,2,23,2,50,13,0,15,12,11,12,0,17,22,4,5,105,2,14,TRUE,FALSE
"230","PGEN_.00g085790",25.4052543330539,5.51694316581702,1.23988750227284,4.44955139535151,8.60498368068861e-06,0.00165947520103265,11,6,2,46,85,34,46,14,5,15,30,12,16,7,7,84,14,9,33,9,47,18,7,16,21,7,11,1,7,31,4,18,182,11,35,TRUE,FALSE
"231","PGEN_.00g072740",10.2451898574158,5.04039757049528,1.40885955754547,3.57764373567277,0.000346705571225892,0.017369919801595,5,4,4,12,55,8,21,4,4,2,23,4,7,0,5,26,2,3,11,2,31,7,0,18,5,2,6,2,6,11,4,4,52,4,12,TRUE,FALSE
"232","PGEN_.00g050460",450.370586865008,-1.11205379890176,0.348528255210237,-3.19071347093782,0.00141921952885865,0.0397158220064648,725,541,487,456,426,240,442,585,560,262,710,553,452,257,382,529,256,445,705,445,269,574,742,417,402,550,599,214,564,492,564,406,168,631,615,FALSE,TRUE
"233","PGEN_.00g131360",20.6709088939794,4.11492490094151,1.26153025734727,3.26185192703528,0.00110686944415929,0.0345387795182151,3,20,3,12,32,48,26,11,12,32,23,10,6,13,3,56,23,6,20,6,88,9,8,15,12,4,14,5,8,18,8,7,96,16,23,TRUE,FALSE
"234","PGEN_.00g267990",17.9069253996907,2.95348823562974,0.951493879380536,3.10405384588768,0.00190888586736374,0.0480229408207691,13,17,8,24,52,10,18,12,9,14,31,13,10,3,4,44,4,4,21,10,51,25,14,18,15,15,18,3,26,20,12,14,59,8,38,TRUE,FALSE
"235","PGEN_.00g021370",5.32234566978503,-3.1196877921631,0.987466456116074,-3.15928482718647,0.00158156839379111,0.0427401673141242,7,5,4,5,0,3,6,6,17,2,2,3,9,4,13,4,3,12,5,3,0,6,8,3,5,4,2,8,4,2,8,7,2,10,5,FALSE,TRUE
"236","PGEN_.00g297890",21.7415026358244,4.80383883129934,1.27892686947954,3.756148178554,0.000172548553484519,0.0114582962110901,4,41,4,25,53,12,28,3,8,16,39,25,21,4,9,76,10,4,15,8,85,9,1,15,18,11,15,2,15,30,8,13,110,3,33,TRUE,FALSE
"237","PGEN_.00g143180",6.49279160646986,5.29149971386396,1.25119597075412,4.22915341605095,2.34572348634214e-05,0.00304483610694917,4,5,1,7,13,5,2,2,0,6,13,5,9,3,3,10,3,5,5,4,36,3,1,6,4,4,2,0,4,9,3,6,26,2,12,TRUE,FALSE
"238","PGEN_.00g169010",74.5727743668563,-4.16729371427022,1.28966100655612,-3.2313093852457,0.00123224482006264,0.0368291890142535,17,95,63,15,33,106,54,41,361,73,17,27,88,53,55,23,105,172,24,44,32,30,125,10,97,72,18,284,27,15,26,20,21,82,61,FALSE,TRUE
"239","PGEN_.00g157360",23.4668462233124,4.39554975127522,1.33101828162448,3.30239622697785,0.000958625514154089,0.0316004326064901,7,22,3,46,113,18,20,6,6,19,54,22,37,2,3,55,1,9,29,4,32,21,4,20,20,3,22,5,30,21,5,15,134,4,42,TRUE,FALSE
"240","PGEN_.00g110480",20.1528085181498,4.71912110962233,1.19946881277305,3.93434248508072,8.34247570520664e-05,0.00706726870455363,7,6,2,12,50,16,15,11,8,20,23,16,6,13,5,30,20,8,13,11,75,12,3,12,32,8,9,11,5,12,10,12,139,10,30,TRUE,FALSE
"241","PGEN_.00g090210",7.09907641658574,5.76498155197788,1.61944091210567,3.55985915193533,0.000371053752393745,0.0177720476098435,0,4,0,13,15,8,2,0,0,7,17,12,10,2,0,10,0,3,6,0,39,8,3,7,3,2,9,0,4,9,10,4,31,7,4,TRUE,FALSE
"242","PGEN_.00g029740",29.967429812633,2.35715958520515,0.683539053397263,3.44846365908402,0.000563785330320287,0.0220131410510825,56,29,16,58,30,15,27,13,7,84,27,45,4,22,51,32,9,21,40,22,22,19,33,21,55,42,29,8,16,46,53,40,34,28,73,TRUE,FALSE
"243","PGEN_.00g285980",14.4486702094716,2.7173379400211,0.833844151585988,3.25880793773354,0.00111881382488496,0.0345721800528349,5,5,8,9,21,14,12,10,12,10,31,15,18,13,14,35,18,10,8,7,31,8,21,25,16,6,6,5,5,13,8,12,39,9,24,TRUE,FALSE
"244","PGEN_.00g219960",33.84152687198,5.12296865000267,1.04503392793158,4.90220318506069,9.47677399855586e-07,0.00053642848456371,16,37,7,44,80,21,35,13,12,46,55,36,11,9,16,100,18,4,28,16,144,38,10,19,34,19,13,6,20,45,12,22,149,8,59,TRUE,FALSE
"245","PGEN_.00g035810",7.22379855886907,5.67523371894232,1.68580992839416,3.36647306636064,0.000761360167639716,0.0269352788852767,2,6,0,4,9,6,1,2,0,2,13,7,12,0,0,15,2,0,16,0,32,2,0,16,14,2,8,2,6,7,3,2,42,2,16,TRUE,FALSE
"246","PGEN_.00g188250",740.490140677035,4.80238789950171,1.07638798306177,4.46157702898296,8.13586908408041e-06,0.00160819012228656,222,426,90,1018,1696,707,668,210,229,415,1281,442,464,308,400,2162,740,257,713,247,2557,538,92,723,585,280,445,153,518,1142,368,335,3993,197,1177,TRUE,FALSE
"247","PGEN_.00g001350",269.608704512581,3.55944201142721,1.00491593527412,3.54202962306124,0.000397060880947991,0.018373601000224,118,291,73,414,694,187,246,87,161,143,442,246,260,78,56,509,92,191,340,67,650,240,81,319,183,104,245,96,282,341,126,192,1450,74,568,TRUE,FALSE
"248","PGEN_.00g348040",27.4361269103249,5.60057370689922,1.39913027126442,4.00289652931166,6.25716723813937e-05,0.00617824093916643,14,12,1,25,63,31,46,6,7,33,34,14,7,4,3,101,26,4,20,8,131,8,0,20,16,18,17,4,15,41,9,19,137,5,52,TRUE,FALSE
"249","PGEN_.00g321250",17.0559578157056,4.99710031321988,1.47872863730029,3.37932206570576,0.000726648278824907,0.0259320528993135,3,29,3,21,27,34,27,2,4,13,16,7,12,3,11,29,7,6,31,0,60,13,0,26,14,7,8,0,22,20,6,10,94,0,36,TRUE,FALSE
"250","PGEN_.00g073190",25.882220408253,4.04607704218712,1.24053039386623,3.26157026235943,0.00110796970394116,0.0345387795182151,20,17,3,20,68,10,22,10,8,18,47,10,19,6,5,67,8,11,24,7,100,15,2,30,10,4,34,9,33,40,21,22,140,5,48,TRUE,FALSE
"251","PGEN_.00g066000",10.5219481664285,2.89615571576306,0.833634767794675,3.47413019184007,0.000512512293596648,0.021096645268686,12,0,2,6,17,8,10,6,10,10,18,16,10,5,11,27,8,5,11,12,23,5,14,16,21,8,6,5,3,14,4,6,19,8,21,TRUE,FALSE
"252","PGEN_.00g039520",292.541751788373,4.5913433560535,1.35875914473429,3.37907080430458,0.000727312738051508,0.0259320528993135,94,249,46,348,587,234,338,110,62,148,414,225,195,22,22,1021,275,95,261,76,628,181,13,186,258,27,208,48,162,400,127,142,2471,46,524,TRUE,FALSE
"253","PGEN_.00g280950",12.6909746924354,5.81236515243463,1.43549758673172,4.04902467698883,5.14315221550496e-05,0.00538830246342401,3,7,2,9,37,10,14,0,1,15,15,6,4,2,10,20,9,2,9,0,69,6,2,20,23,4,14,0,7,13,11,4,61,5,19,TRUE,FALSE
"254","PGEN_.00g314520",21.1827447126907,4.14078926229317,1.02804511326489,4.02782835973294,5.62944153494242e-05,0.00574618323234737,9,17,5,33,56,32,28,7,12,18,21,21,12,11,10,48,15,6,18,8,40,16,1,20,26,5,16,4,13,26,17,15,111,7,47,TRUE,FALSE
"255","PGEN_.00g147380",4.28359711759075,5.16642181449266,1.49820530692167,3.448407097895,0.000563903418743327,0.0220131410510825,1,3,1,6,24,3,7,4,3,4,13,5,0,1,0,11,0,0,5,2,8,6,0,6,4,0,3,1,2,4,1,1,18,2,10,TRUE,FALSE
"256","PGEN_.00g244450",33.5023587204614,6.42499027907201,1.19007784007908,5.39879834973236,6.70887281317895e-08,9.28284368250195e-05,5,27,4,44,39,206,19,9,9,28,24,97,8,24,34,61,19,10,17,12,62,13,0,15,101,28,16,10,19,28,10,9,105,2,40,TRUE,FALSE
"257","PGEN_.00g273360",64.6107410769868,5.0852882512803,1.03693157528827,4.90416954452039,9.38234260378463e-07,0.00053642848456371,14,34,25,87,103,219,45,17,27,38,65,58,30,38,27,154,55,24,56,25,122,22,6,49,169,43,41,25,35,43,25,36,340,17,98,TRUE,FALSE
"258","PGEN_.00g348570",94.6694543672054,4.360184980762,1.18774077765179,3.67099039016093,0.000241612425453645,0.0141924506328974,34,78,17,142,255,48,135,33,26,66,109,67,61,13,48,211,72,31,92,32,425,47,9,98,56,18,80,23,60,127,49,56,473,28,174,TRUE,FALSE
"259","PGEN_.00g284500",57.6714836356751,3.56695615222687,0.999594513223928,3.56840309249257,0.000359163647663642,0.0176586604793765,22,105,11,45,79,154,65,22,13,47,72,87,26,36,51,92,37,42,46,8,89,47,4,61,93,47,28,35,55,61,31,27,255,23,111,TRUE,FALSE
"260","PGEN_.00g052630",10.1270504078506,3.79792500809598,1.20392505445296,3.15461913019301,0.00160707752292705,0.0428626248011875,8,14,2,12,10,24,11,2,3,12,3,24,15,7,2,22,0,5,19,0,20,17,8,14,8,8,6,0,9,21,4,2,34,4,21,TRUE,FALSE
"261","PGEN_.00g247310",15.2762858040639,4.33028974517686,1.1286399960102,3.83673249263243,0.000124682157612217,0.0091333347573232,2,12,0,15,34,11,33,7,11,24,31,17,9,10,7,31,3,7,10,2,71,10,12,17,14,5,6,2,11,16,9,9,45,8,32,TRUE,FALSE
"262","PGEN_.00g009970",137.05302160843,3.20997751248841,0.928299323218073,3.45791215419677,0.000544378857043163,0.0217280445729439,73,181,82,296,130,126,105,72,23,93,174,150,149,41,61,294,18,23,216,57,288,147,55,195,127,82,48,35,159,186,146,130,677,136,209,TRUE,FALSE
"263","PGEN_.00g286740",113.486972144017,4.64783001972944,1.33611959622116,3.47860328736629,0.000504034154376151,0.0210628769276718,30,78,8,138,176,151,146,32,25,64,145,102,62,24,12,324,172,30,89,21,339,50,11,66,120,21,44,33,42,157,60,36,837,29,191,TRUE,FALSE
"264","PGEN_.00g345680",116.470485741601,6.78879857607995,1.43420309640417,4.73349875837027,2.20682314178579e-06,0.000786477098180039,8,81,8,94,364,200,156,45,19,96,230,120,37,18,36,152,46,16,63,26,1002,47,3,163,26,23,69,15,21,79,35,24,403,15,144,TRUE,FALSE
"265","PGEN_.00g155530",99.5118164810483,3.2734467601403,0.924398824304438,3.54116283369724,0.000398367643946077,0.018373601000224,38,107,20,120,260,70,93,80,59,73,144,143,109,19,65,262,24,53,72,50,234,87,61,128,97,32,84,17,73,127,86,61,396,46,217,TRUE,FALSE
"266","PGEN_.00g245460",36.7571160999734,-6.12221217093715,1.54170197407767,-3.97107370547398,7.15494373439734e-05,0.00660003809810741,26,13,8,9,24,38,3,10,270,51,15,3,75,9,7,16,60,31,15,20,11,41,28,22,15,5,4,211,10,9,3,7,11,30,14,FALSE,TRUE
"267","PGEN_.00g122390",13.8572541966681,8.70422829063402,1.80272005124894,4.82838601845232,1.37644081177818e-06,0.000656460525769511,1,6,2,18,44,50,0,5,1,5,2,8,2,3,181,3,2,10,2,4,49,0,2,1,12,12,7,0,4,5,2,9,2,0,33,TRUE,FALSE
"268","PGEN_.00g078550",117.997670484606,4.89968820768871,1.35678608869252,3.61124590569053,0.000304729551951162,0.015877812177606,50,66,12,171,247,458,183,44,18,64,91,221,93,17,48,243,32,45,47,25,470,80,2,82,164,25,103,12,127,76,56,45,525,28,90,TRUE,FALSE
"269","PGEN_.00g029620",20.5364257517013,5.00705456483949,1.40724187796989,3.55806250739406,0.000373600418726389,0.0177816952330759,3,26,0,18,34,34,30,7,7,20,24,17,12,5,18,44,19,3,14,5,107,17,0,26,21,17,18,0,9,39,6,3,71,2,31,TRUE,FALSE
"270","PGEN_.00g205400",33.8677756714007,2.38086998180682,0.552935135449099,4.30587573327756,1.66326412599658e-05,0.00258907852012942,30,24,26,39,37,35,38,20,10,27,67,48,22,18,58,61,12,15,66,39,54,30,44,35,49,57,34,5,27,24,28,28,70,27,47,TRUE,FALSE
"271","PGEN_.00g058540",6.02878849239176,-2.97804203806852,0.886300474164256,-3.36008173850599,0.000779194155785652,0.0274104655988664,6,7,1,7,3,4,4,15,8,6,8,19,3,0,5,3,8,8,4,7,2,6,12,1,7,5,6,6,13,2,11,2,3,11,5,FALSE,TRUE
"272","PGEN_.00g318440",29.4680397047973,4.78189018474997,1.29314455830266,3.69787751419419,0.000217409744718582,0.0130163632258678,5,30,2,30,45,57,36,13,5,25,29,22,9,9,10,80,32,8,26,15,96,16,2,16,22,7,16,8,6,48,15,9,201,13,44,TRUE,FALSE
"273","PGEN_.00g056330",47.0117814370917,4.50971569527478,1.29732512497479,3.47616461630035,0.000508639972650642,0.021096645268686,4,39,7,43,105,60,58,16,6,27,68,27,29,11,24,179,61,16,37,22,173,32,2,36,19,10,41,7,25,55,15,30,217,10,129,TRUE,FALSE
"274","PGEN_.00g339710",46.2187787672792,4.80949114091102,1.31771739980241,3.64986539726362,0.000262377762568041,0.014586563737767,12,43,1,59,86,114,52,10,12,9,94,64,30,13,22,105,43,11,19,21,140,20,2,20,65,8,35,15,17,62,24,22,270,13,60,TRUE,FALSE
"275","PGEN_.00g050040",30.7006424038832,4.7795659639901,1.04766238431948,4.56212424491573,5.06386652398505e-06,0.00121052429590717,24,56,21,26,18,144,18,10,14,34,16,55,10,18,24,21,7,11,20,11,96,16,8,18,48,57,11,17,12,16,17,17,108,5,53,TRUE,FALSE
"276","PGEN_.00g117570",13.8900100406695,6.5889117208108,1.34920984224798,4.88353369097332,1.04201335663275e-06,0.000564182275223809,0,2,4,9,6,54,4,2,21,33,25,14,10,34,33,8,11,6,29,2,26,7,5,10,26,42,2,5,0,18,0,4,11,3,6,TRUE,FALSE
"277","PGEN_.00g027390",23.8947349301926,5.94545830863792,1.59900429811957,3.71822534537886,0.000200627264652549,0.0123683729045455,5,6,0,26,59,25,23,7,3,11,22,7,11,3,3,79,25,4,11,5,116,9,2,32,11,2,11,7,14,21,11,4,198,2,20,TRUE,FALSE
"278","PGEN_.00g158640",6.18514568251387,5.99119967835138,1.56908920386612,3.81826582171971,0.000134393072525721,0.00963378033774457,3,13,0,1,7,19,5,0,0,5,6,16,2,3,2,17,0,5,8,1,10,0,0,2,20,1,7,2,2,5,3,13,24,0,22,TRUE,FALSE
"279","PGEN_.00g324360",13.2521739857381,7.7925263537273,1.35917132437133,5.73329220091636,9.84997243235707e-09,2.97793458897638e-05,4,5,1,15,26,23,3,2,3,17,8,11,9,3,0,21,3,2,23,4,38,3,3,18,6,2,4,0,7,18,5,31,115,2,22,TRUE,FALSE
"280","PGEN_.00g300660",10.5376231827555,4.61324148947932,1.22333490829054,3.77103723454254,0.000162570411124379,0.0110026594007168,3,5,7,9,33,8,6,6,6,12,19,20,4,3,0,26,2,1,7,3,32,8,0,13,5,3,12,3,13,12,9,8,55,7,16,TRUE,FALSE
"281","PGEN_.00g085760",9.30407633821841,3.98372294904781,1.15881466071727,3.43775677344469,0.000586554304930876,0.0224060145990926,2,9,3,16,19,11,9,5,3,4,8,6,5,5,2,28,9,5,9,6,24,6,1,4,10,8,6,6,2,8,5,8,53,1,16,TRUE,FALSE
"282","PGEN_.00g261960",11.7535489101871,4.95498662459416,1.2869110773617,3.85029448557736,0.000117975888716134,0.00874496275108345,0,13,3,15,20,19,10,2,3,10,15,18,11,2,6,11,5,4,17,2,42,16,4,19,23,3,11,1,8,7,0,4,53,4,34,TRUE,FALSE
"283","PGEN_.00g007180",19.0256567877582,5.81083143935277,1.35564888101114,4.28638382751339,1.81605103325092e-05,0.00269229565679448,4,25,0,14,53,26,15,6,2,11,20,26,17,4,9,47,4,5,19,3,56,22,1,22,19,16,14,2,10,27,5,8,128,0,32,TRUE,FALSE
"284","PGEN_.00g037080",11.1417540697243,-2.07088805426983,0.654380199546237,-3.1646557394399,0.00155266542029731,0.042309283323769,20,14,14,14,15,4,23,10,13,13,9,19,11,12,1,11,10,5,4,12,0,16,18,6,10,9,12,11,11,15,13,5,11,20,13,FALSE,TRUE
"285","PGEN_.00g195340",4.29053709156921,4.17883788226685,1.2917545507157,3.23500922056096,0.00121638802548453,0.0365004339309852,2,3,0,3,7,4,4,2,3,1,6,4,5,4,2,13,4,1,3,0,15,3,0,7,7,0,3,1,3,10,3,4,14,0,8,TRUE,FALSE
